t,cell_id,mean,area,dff
92,1,511.701904296875,2989,-0.02970065549015999
93,1,485.1856689453125,2989,-0.07998126745223999
94,1,497.9635314941406,2989,-0.055751632899045944
95,1,525.3924560546875,2989,-0.003740358632057905
96,1,511.17498779296875,2989,-0.030699804425239563
97,1,0.0,2989,-1.0
98,1,0.0,2989,-1.0
99,1,0.0,2989,-1.0
100,1,0.0,2989,-1.0
101,1,546.3268432617188,2989,0.03595584258437157
102,1,558.9862670898438,2989,0.05996089428663254
103,1,537.1304931640625,2989,0.018517540767788887
104,1,568.190673828125,2989,0.07741447538137436
105,1,549.4225463867188,2989,0.041825976222753525
106,1,548.5189208984375,2989,0.04011250287294388
107,1,555.3643188476562,2989,0.05309288576245308
108,1,508.59686279296875,2989,-0.035588495433330536
109,1,543.5991821289062,2989,0.030783597379922867
110,1,546.4098510742188,2989,0.03611324355006218
111,1,543.682861328125,2989,0.030942272394895554
112,1,591.4356079101562,2989,0.12149198353290558
113,1,549.6985473632812,2989,0.04234933480620384
114,1,519.9949951171875,2989,-0.013975131325423717
115,1,568.5674438476562,2989,0.07812891155481339
116,1,528.2867431640625,2989,0.0017478462541475892
117,1,552.7015991210938,2989,0.048043783754110336
118,1,501.22650146484375,2989,-0.04956432431936264
119,1,510.4215393066406,2989,-0.032128509134054184
120,1,518.3539428710938,2989,-0.017086926847696304
121,1,521.3834228515625,2989,-0.01134236715734005
122,1,545.046142578125,2989,0.033527351915836334
123,1,563.916015625,2989,0.06930878013372421
124,1,507.0501708984375,2989,-0.03852136433124542
125,1,555.3382568359375,2989,0.053043466061353683
126,1,491.6537170410156,2989,-0.06771642714738846
127,1,547.3222045898438,2989,0.03784326836466789
128,1,499.23486328125,2989,-0.05334090813994408
129,1,515.5262451171875,2989,-0.022448863834142685
130,1,511.8778991699219,2989,-0.029366930946707726
131,1,466.4576721191406,2989,-0.11549367010593414
132,1,473.6219482421875,2989,-0.1019086241722107
133,1,483.0940246582031,2989,-0.08394748717546463
134,1,493.1094055175781,2989,-0.06495612114667892
135,1,470.07427978515625,2989,-0.1086357831954956
136,1,443.9093322753906,2989,-0.15825028717517853
137,1,458.1254577636719,2989,-0.131293386220932
138,1,453.1130676269531,2989,-0.14079797267913818
139,1,475.63031005859375,2989,-0.09810033440589905
140,1,488.105712890625,2989,-0.0744442269206047
141,1,458.39208984375,2989,-0.13078778982162476
142,1,522.9986572265625,2989,-0.0082795275375247
143,1,470.1485595703125,2989,-0.10849493741989136
144,1,488.6403503417969,2989,-0.07343043386936188
145,1,472.1485595703125,2989,-0.10470249503850937
146,1,480.4583435058594,2989,-0.08894531428813934
147,1,482.3572998046875,2989,-0.08534447848796844
148,1,487.19403076171875,2989,-0.07617297023534775
149,1,452.74505615234375,2989,-0.14149580895900726
150,1,490.9682312011719,2989,-0.06901626288890839
151,1,462.2248229980469,2989,-0.12352008372545242
152,1,504.0709228515625,2989,-0.044170673936605453
153,1,486.1900329589844,2989,-0.07807677239179611
154,1,495.0344543457031,2989,-0.061305806040763855
155,1,507.9615173339844,2989,-0.03679325059056282
156,1,442.7383728027344,2989,-0.16047067940235138
157,1,510.430908203125,2989,-0.03211074322462082
158,1,533.30615234375,2989,0.011265750043094158
159,1,521.0996704101562,2989,-0.011880423873662949
160,1,570.107421875,2989,0.08104904741048813
161,1,464.1341552734375,2989,-0.11989957094192505
162,1,0.0,2989,-1.0
163,1,0.0,2989,-1.0
164,1,0.0,2989,-1.0
165,1,0.0,2989,-1.0
166,1,614.2107543945312,2989,0.1646786630153656
167,1,591.1512451171875,2989,0.12095277011394501
168,1,626.7945556640625,2989,0.18854032456874847
169,1,537.8594970703125,2989,0.019899893552064896
170,1,598.1709594726562,2989,0.13426369428634644
171,1,582.3389282226562,2989,0.10424267500638962
172,1,543.3222045898438,2989,0.030258387327194214
173,1,636.4442749023438,2989,0.20683830976486206
174,1,611.484130859375,2989,0.15950839221477509
175,1,593.6219482421875,2989,0.12563776969909668
176,1,571.2037353515625,2989,0.08312790095806122
177,1,598.0792846679688,2989,0.134089857339859
178,1,542.6951904296875,2989,0.029069431126117706
179,1,577.4041748046875,2989,0.09488529711961746
180,1,511.6932067871094,2989,-0.02971714735031128
181,1,536.0257568359375,2989,0.01642271876335144
182,1,509.6938781738281,2989,-0.033508315682411194
183,1,512.2636108398438,2989,-0.0286355372518301
184,1,540.521240234375,2989,0.024947144091129303
185,1,583.6781616210938,2989,0.10678216069936752
186,1,529.1890258789062,2989,0.003458772785961628
187,1,519.349609375,2989,-0.015198924578726292
188,1,530.6547241210938,2989,0.006238059140741825
189,1,521.4496459960938,2989,-0.011216793209314346
190,1,550.1411743164062,2989,0.04318865388631821
191,1,532.8380737304688,2989,0.01037816982716322
192,1,543.6905517578125,2989,0.030956855043768883
193,1,553.5225830078125,2989,0.049600549042224884
194,1,525.7249755859375,2989,-0.0031098283361643553
195,1,565.5463256835938,2989,0.07240021228790283
196,1,500.8584899902344,2989,-0.05026215314865112
197,1,543.1384887695312,2989,0.029910022392868996
198,1,536.845458984375,2989,0.017977053299546242
199,1,577.21044921875,2989,0.09451795369386673
200,1,550.0582275390625,2989,0.043031368404626846
201,1,514.0799560546875,2989,-0.025191346183419228
202,1,517.985595703125,2989,-0.017785394564270973
203,1,517.1739501953125,2989,-0.01932445354759693
204,1,484.6500549316406,2989,-0.08099690824747086
205,1,456.40179443359375,2989,-0.13456182181835175
206,1,507.1408386230469,2989,-0.03834943845868111
207,1,475.8049621582031,2989,-0.09776914864778519
208,1,472.3328857421875,2989,-0.10435297340154648
209,1,514.5480346679688,2989,-0.02430376596748829
210,1,499.1254577636719,2989,-0.05354836583137512
211,1,477.89794921875,2989,-0.093800388276577
212,1,487.0267639160156,2989,-0.07649014890193939
213,1,467.97491455078125,2989,-0.1126166433095932
214,1,501.03277587890625,2989,-0.04993166774511337
215,1,512.5222778320312,2989,-0.028145046904683113
216,1,505.6035461425781,2989,-0.04126448556780815
217,1,461.76446533203125,2989,-0.1243930235505104
218,1,509.5359802246094,2989,-0.033807724714279175
219,1,576.5848388671875,2989,0.09333165735006332
220,1,549.1549072265625,2989,0.04131847620010376
221,1,509.3338928222656,2989,-0.03419092670083046
222,1,540.9631958007812,2989,0.025785189121961594
223,1,503.87017822265625,2989,-0.04455133154988289
224,1,497.39276123046875,2989,-0.056833937764167786
225,1,485.75408935546875,2989,-0.07890342175960541
226,1,532.1010131835938,2989,0.008980541490018368
227,1,530.939453125,2989,0.006777967792004347
228,1,544.9641723632812,2989,0.03337191790342331
229,1,489.2846984863281,2989,-0.07220860570669174
230,1,541.0481567382812,2989,0.025946293026208878
231,1,528.1856689453125,2989,0.001556187286041677
232,1,534.0361328125,2989,0.012649953365325928
233,1,477.3442687988281,2989,-0.09485028684139252
0,2,771.251708984375,1629,0.022846965119242668
1,2,609.7188720703125,1629,-0.1913805902004242
2,2,801.3302612304688,1629,0.06273764371871948
3,2,767.383056640625,1629,0.017716294154524803
4,2,754.0245361328125,1629,0.0
5,2,734.77099609375,1629,-0.025534367188811302
6,2,760.6875610351562,1629,0.008836615830659866
7,2,686.5021362304688,1629,-0.08954934030771255
8,2,713.537109375,1629,-0.05369510501623154
9,2,815.0712280273438,1629,0.08096114546060562
10,2,742.8176879882812,1629,-0.014862710610032082
11,2,778.9110107421875,1629,0.03300486132502556
12,2,710.0220947265625,1629,-0.05835677683353424
13,2,0.0,1629,-1.0
14,2,0.0,1629,-1.0
15,2,0.0,1629,-1.0
16,2,0.0,1629,-1.0
17,2,795.6304321289062,1629,0.0551784373819828
18,2,806.3314819335938,1629,0.06937035173177719
19,2,846.6187744140625,1629,0.12280002981424332
20,2,826.399658203125,1629,0.09598509967327118
21,2,765.0491333007812,1629,0.014621006324887276
22,2,800.8397827148438,1629,0.06208716705441475
23,2,759.0134887695312,1629,0.006616432685405016
24,2,838.5469360351562,1629,0.11209502816200256
25,2,789.4776000976562,1629,0.04701844975352287
26,2,798.1510009765625,1629,0.05852125957608223
27,2,720.8907470703125,1629,-0.043942585587501526
28,2,758.1841430664062,1629,0.005516540724784136
29,2,767.27685546875,1629,0.017575448378920555
30,2,716.2246704101562,1629,-0.05013081803917885
31,2,787.4321899414062,1629,0.04430579021573067
32,2,868.208740234375,1629,0.15143300592899323
33,2,654.8588256835938,1629,-0.131515234708786
34,2,717.5438842773438,1629,-0.0483812540769577
35,2,754.0576782226562,1629,4.395359428599477e-05
36,2,735.108642578125,1629,-0.025086576119065285
37,2,720.5697021484375,1629,-0.04436836391687393
38,2,699.9957275390625,1629,-0.07165390998125076
39,2,655.8729248046875,1629,-0.1301703155040741
40,2,740.04052734375,1629,-0.01854582689702511
41,2,756.19091796875,1629,0.002873091958463192
42,2,674.7544555664062,1629,-0.10512930899858475
43,2,715.0595703125,1629,-0.05167599022388458
44,2,672.7440185546875,1629,-0.1077955886721611
45,2,651.8477783203125,1629,-0.13550853729248047
46,2,543.1780395507812,1629,-0.2796281576156616
47,2,654.1983032226562,1629,-0.13239122927188873
48,2,568.2492065429688,1629,-0.2463783621788025
49,2,669.3965454101562,1629,-0.11223506182432175
50,2,590.8182983398438,1629,-0.21644684672355652
51,2,672.743408203125,1629,-0.10779639333486557
52,2,668.0785522460938,1629,-0.11398300528526306
53,2,640.65869140625,1629,-0.15034767985343933
54,2,644.6795654296875,1629,-0.14501513540744781
55,2,670.91650390625,1629,-0.11021926999092102
56,2,648.8391723632812,1629,-0.13949859142303467
57,2,578.49169921875,1629,-0.2327945977449417
58,2,560.5567626953125,1629,-0.2565802037715912
59,2,639.8115234375,1629,-0.15147121250629425
60,2,593.6593017578125,1629,-0.21267907321453094
61,2,684.4597778320312,1629,-0.09225795418024063
62,2,696.003662109375,1629,-0.07694825530052185
63,2,594.8410034179688,1629,-0.2111118733882904
64,2,606.5408325195312,1629,-0.1955953687429428
65,2,585.6464233398438,1629,-0.22330588102340698
66,2,532.1405639648438,1629,-0.2942662537097931
67,2,554.8765869140625,1629,-0.2641133666038513
68,2,593.5064697265625,1629,-0.21288175880908966
69,2,605.3904418945312,1629,-0.1971210241317749
70,2,615.9214477539062,1629,-0.1831546276807785
71,2,527.8109130859375,1629,-0.30000829696655273
72,2,603.86865234375,1629,-0.19913925230503082
73,2,583.46533203125,1629,-0.2261984795331955
74,2,679.1160278320312,1629,-0.09934492409229279
75,2,614.8931884765625,1629,-0.18451832234859467
76,2,577.6316528320312,1629,-0.23393520712852478
77,2,611.2246704101562,1629,-0.1893835812807083
78,2,602.3658447265625,1629,-0.20113229751586914
79,2,579.1203002929688,1629,-0.2319609373807907
80,2,657.0220947265625,1629,-0.12864626944065094
81,2,606.5414428710938,1629,-0.19559454917907715
82,2,611.2246704101562,1629,-0.1893835812807083
83,2,572.256591796875,1629,-0.2410636991262436
84,2,515.4192504882812,1629,-0.3164423406124115
85,2,658.97607421875,1629,-0.12605486810207367
86,2,718.3910522460938,1629,-0.04725772514939308
87,2,599.356689453125,1629,-0.20512309670448303
88,2,649.1780395507812,1629,-0.13904918730258942
89,2,663.5641479492188,1629,-0.11997008323669434
90,2,647.1663818359375,1629,-0.1417170763015747
91,2,652.5230102539062,1629,-0.1346130222082138
92,2,621.4180297851562,1629,-0.17586497962474823
93,2,733.4395141601562,1629,-0.02730020135641098
94,2,699.5352783203125,1629,-0.07226456701755524
95,2,671.745849609375,1629,-0.10911937803030014
96,2,678.762451171875,1629,-0.09981384128332138
97,2,0.0,1629,-1.0
98,2,0.0,1629,-1.0
99,2,0.0,1629,-1.0
100,2,0.0,1629,-1.0
101,2,684.9490356445312,1629,-0.09160909056663513
102,2,760.9048461914062,1629,0.009124782867729664
103,2,761.5629272460938,1629,0.009997541084885597
104,2,779.5880737304688,1629,0.03390279412269592
105,2,738.1178588867188,1629,-0.021095702424645424
106,2,813.046630859375,1629,0.07827609032392502
107,2,746.8084716796875,1629,-0.009570065885782242
108,2,768.0595703125,1629,0.018613498657941818
109,2,792.8213500976562,1629,0.051452986896038055
110,2,796.9668579101562,1629,0.056950829923152924
111,2,759.1989135742188,1629,0.0068623460829257965
112,2,722.3959350585938,1629,-0.04194638133049011
113,2,729.26025390625,1629,-0.03284280747175217
114,2,675.0951538085938,1629,-0.1046774685382843
115,2,762.039306640625,1629,0.010629323311150074
116,2,743.6464233398438,1629,-0.013763627037405968
117,2,838.5899047851562,1629,0.11215201020240784
118,2,762.1915283203125,1629,0.010831202380359173
119,2,777.0859375,1629,0.030584417283535004
120,2,750.5101318359375,1629,-0.004660862032324076
121,2,695.8182983398438,1629,-0.07719408720731735
122,2,685.168212890625,1629,-0.09131841361522675
123,2,649.5162963867188,1629,-0.13860058784484863
124,2,775.2277221679688,1629,0.028120020404458046
125,2,678.3032836914062,1629,-0.10042279958724976
126,2,740.4671630859375,1629,-0.01798001490533352
127,2,684.1356811523438,1629,-0.09268777072429657
128,2,661.7213134765625,1629,-0.12241408228874207
129,2,707.3983764648438,1629,-0.06183639541268349
130,2,688.634765625,1629,-0.0867210105061531
131,2,725.591796875,1629,-0.03770797699689865
132,2,631.7821044921875,1629,-0.16211996972560883
133,2,663.9011840820312,1629,-0.11952310055494308
134,2,690.1405639648438,1629,-0.08472399413585663
135,2,685.7777709960938,1629,-0.09051000326871872
136,2,598.6795654296875,1629,-0.20602111518383026
137,2,611.8833618164062,1629,-0.1885100156068802
138,2,584.1583862304688,1629,-0.22527934610843658
139,2,658.5426635742188,1629,-0.12662966549396515
140,2,593.3382568359375,1629,-0.21310484409332275
141,2,673.2523193359375,1629,-0.10712146759033203
142,2,711.3738403320312,1629,-0.05656407028436661
143,2,621.2492065429688,1629,-0.1760888695716858
144,2,567.08349609375,1629,-0.247924342751503
145,2,698.9490356445312,1629,-0.07304205000400543
146,2,643.3272094726562,1629,-0.1468086540699005
147,2,580.978515625,1629,-0.2294965386390686
148,2,684.1209106445312,1629,-0.09270735830068588
149,2,582.9576416015625,1629,-0.2268717885017395
150,2,578.9827880859375,1629,-0.23214329779148102
151,2,651.2216186523438,1629,-0.1363389492034912
152,2,723.5782470703125,1629,-0.0403783805668354
153,2,664.8833618164062,1629,-0.11822052299976349
154,2,658.7120971679688,1629,-0.12640495598316193
155,2,652.676513671875,1629,-0.13440944254398346
156,2,619.5751953125,1629,-0.17830897867679596
157,2,690.3099975585938,1629,-0.084499292075634
158,2,688.6181640625,1629,-0.08674302697181702
159,2,760.6863403320312,1629,0.00883499626070261
160,2,712.7084350585938,1629,-0.054794106632471085
161,2,630.107421875,1629,-0.16434095799922943
162,2,0.0,1629,-1.0
163,2,1.5046041011810303,1629,-0.9980046153068542
164,2,0.0,1629,-1.0
165,2,0.0,1629,-1.0
166,2,701.6685180664062,1629,-0.06943543255329132
167,2,778.7937622070312,1629,0.03284936398267746
168,2,684.828125,1629,-0.09176944196224213
169,2,739.8084716796875,1629,-0.018853582441806793
170,2,753.55126953125,1629,-0.0006276541389524937
171,2,746.1319580078125,1629,-0.010467269457876682
172,2,718.5586547851562,1629,-0.047035448253154755
173,2,773.385498046875,1629,0.02567683346569538
174,2,774.3971557617188,1629,0.027018509805202484
175,2,784.9293823242188,1629,0.040986526757478714
176,2,749.171875,1629,-0.006435680668801069
177,2,750.323486328125,1629,-0.004908394534140825
178,2,718.3898315429688,1629,-0.047259341925382614
179,2,720.5886840820312,1629,-0.044343188405036926
180,2,754.683837890625,1629,0.0008743770886212587
181,2,741.1295166015625,1629,-0.0171015914529562
182,2,718.3886108398438,1629,-0.047260962426662445
183,2,764.4051513671875,1629,0.013766946271061897
184,2,707.0276489257812,1629,-0.06232805922627449
185,2,643.9865112304688,1629,-0.14593426883220673
186,2,661.3658447265625,1629,-0.12288551032543182
187,2,700.5027465820312,1629,-0.07098149508237839
188,2,756.66357421875,1629,0.003499936545267701
189,2,665.9122314453125,1629,-0.11685601621866226
190,2,735.279296875,1629,-0.02486025169491768
191,2,724.9472045898438,1629,-0.038562845438718796
192,2,723.9011840820312,1629,-0.03995009511709213
193,2,658.2357177734375,1629,-0.12703673541545868
194,2,686.2854614257812,1629,-0.08983670175075531
195,2,716.6107788085938,1629,-0.04961875453591347
196,2,759.1829223632812,1629,0.00684113847091794
197,2,592.49169921875,1629,-0.214227557182312
198,2,742.8489990234375,1629,-0.014821184799075127
199,2,776.318603515625,1629,0.029566766694188118
200,2,725.593017578125,1629,-0.03770635649561882
201,2,770.8993530273438,1629,0.022379664704203606
202,2,631.4591674804688,1629,-0.1625482439994812
203,2,771.7734985351562,1629,0.023538971319794655
204,2,711.8630981445312,1629,-0.05591520667076111
205,2,678.643310546875,1629,-0.09997184574604034
206,2,735.59912109375,1629,-0.024436093866825104
207,2,740.4683837890625,1629,-0.017978396266698837
208,2,709.1755981445312,1629,-0.05947941541671753
209,2,734.1104736328125,1629,-0.026410363614559174
210,2,676.2431030273438,1629,-0.10315503925085068
211,2,648.1632690429688,1629,-0.14039498567581177
212,2,639.1350708007812,1629,-0.15236833691596985
213,2,651.0030517578125,1629,-0.13662882149219513
214,2,543.1792602539062,1629,-0.2796265482902527
215,2,632.1196899414062,1629,-0.16167224943637848
216,2,651.1724853515625,1629,-0.1364041119813919
217,2,645.8299560546875,1629,-0.14348946511745453
218,2,670.6101684570312,1629,-0.11062553524971008
219,2,712.6034545898438,1629,-0.0549333356320858
220,2,770.3744506835938,1629,0.021683530882000923
221,2,791.4548950195312,1629,0.04964077100157738
222,2,751.3683471679688,1629,-0.0035226824693381786
223,2,758.8784790039062,1629,0.0064373803324997425
224,2,742.3112182617188,1629,-0.015534399077296257
225,2,730.764892578125,1629,-0.030847329646348953
226,2,729.4585571289062,1629,-0.03257981315255165
227,2,696.849609375,1629,-0.07582634687423706
228,2,681.9410400390625,1629,-0.09559834003448486
229,2,795.6298217773438,1629,0.05517762899398804
230,2,765.3701782226562,1629,0.015046780928969383
231,2,776.748291015625,1629,0.030136624351143837
232,2,729.2915649414062,1629,-0.03280128166079521
233,2,783.426025390625,1629,0.0389927476644516
0,3,259.83154296875,653,-0.13468997180461884
1,3,300.2756652832031,653,0.0
2,3,361.595703125,653,0.2042124718427658
3,3,304.0290832519531,653,0.012499907054007053
4,3,290.2802429199219,653,-0.03328748792409897
5,3,357.421142578125,653,0.1903100460767746
6,3,281.5084228515625,653,-0.06250004470348358
7,3,382.8514404296875,653,0.2749998867511749
8,3,202.68606567382812,653,-0.32500001788139343
9,3,334.90045166015625,653,0.11530999839305878
10,3,388.7519226074219,653,0.2946501076221466
11,3,289.8591003417969,653,-0.0346900075674057
12,3,214.36753845214844,653,-0.28609752655029297
13,3,0.0,653,-1.0
14,3,0.0,653,-1.0
15,3,0.0,653,-1.0
16,3,0.0,653,-1.0
17,3,401.6186828613281,653,0.3374999463558197
18,3,319.8866882324219,653,0.06531006097793579
19,3,409.1255798339844,653,0.3624999523162842
20,3,381.2052001953125,653,0.2695174515247345
21,3,403.30780029296875,653,0.3431251645088196
22,3,383.27410888671875,653,0.27640748023986816
23,3,320.30780029296875,653,0.06671248376369476
24,3,278.5987854003906,653,-0.07218993455171585
25,3,358.2649230957031,653,0.193120077252388
26,3,330.30322265625,653,0.09999997168779373
27,3,341.56353759765625,653,0.13749989867210388
28,3,382.8514404296875,653,0.2749998867511749
29,3,424.56048583984375,653,0.4139024019241333
30,3,354.0903625488281,653,0.1792176365852356
31,3,323.21746826171875,653,0.07640247046947479
32,3,384.11639404296875,653,0.2792125344276428
33,3,356.99847412109375,653,0.18890245258808136
34,3,300.2756652832031,653,0.0
35,3,383.27410888671875,653,0.27640748023986816
36,3,397.865234375,653,0.32499992847442627
37,3,382.8514404296875,653,0.2749998867511749
38,3,349.0704345703125,653,0.16249991953372955
39,3,323.6385803222656,653,0.07780489325523376
40,3,326.9709167480469,653,0.08890248090028763
41,3,232.7151641845703,653,-0.22499492764472961
42,3,369.10260009765625,653,0.22921249270439148
43,3,341.56353759765625,653,0.13749989867210388
44,3,304.8728942871094,653,0.015310028567910194
45,3,292.7687683105469,653,-0.025000017136335373
46,3,354.93414306640625,653,0.182027667760849
47,3,339.0750427246094,653,0.12921252846717834
48,3,262.7411804199219,653,-0.12500008940696716
49,3,378.7105712890625,653,0.2612096667289734
50,3,281.5084228515625,653,-0.06250004470348358
51,3,338.2312316894531,653,0.12640240788459778
52,3,271.5130310058594,653,-0.0957874283194542
53,3,315.2894287109375,653,0.04999993368983269
54,3,407.0581970214844,653,0.3556149899959564
55,3,289.01531982421875,653,-0.03750002756714821
56,3,277.7549743652344,653,-0.07500005513429642
57,3,266.49462890625,653,-0.11250007897615433
58,3,315.2894287109375,653,0.04999993368983269
59,3,323.218994140625,653,0.0764075517654419
60,3,400.3996887207031,653,0.333440363407135
61,3,259.83154296875,653,-0.13468997180461884
62,3,278.59722900390625,653,-0.07219511270523071
63,3,307.78253173828125,653,0.024999916553497314
64,3,338.2312316894531,653,0.12640240788459778
65,3,263.1623229980469,653,-0.12359756976366043
66,3,335.7442626953125,653,0.11812011897563934
67,3,304.8728942871094,653,0.015310028567910194
68,3,267.33843994140625,653,-0.10968995839357376
69,3,251.90199279785156,653,-0.16109754145145416
70,3,311.5359802246094,653,0.03749992325901985
71,3,281.5084228515625,653,-0.06250004470348358
72,3,352.8238830566406,653,0.1749999225139618
73,3,301.11944580078125,653,0.0028100195340812206
74,3,236.46707153320312,653,-0.21250005066394806
75,3,275.2664489746094,653,-0.08328752219676971
76,3,356.578857421875,653,0.18750500679016113
77,3,271.5130310058594,653,-0.0957874283194542
78,3,323.6385803222656,653,0.07780489325523376
79,3,251.48085021972656,653,-0.1625000685453415
80,3,364.50537109375,653,0.21390247344970703
81,3,338.6554260253906,653,0.12781508266925812
82,3,293.612548828125,653,-0.022189998999238014
83,3,251.48085021972656,653,-0.1625000685453415
84,3,232.713623046875,653,-0.2250000536441803
85,3,315.2894287109375,653,0.04999993368983269
86,3,334.0566711425781,653,0.11249998211860657
87,3,371.59112548828125,653,0.23749996721744537
88,3,342.4073486328125,653,0.14031001925468445
89,3,255.23583984375,653,-0.14999492466449738
90,3,296.522216796875,653,-0.012500008568167686
91,3,294.45635986328125,653,-0.0193798765540123
92,3,293.61407470703125,653,-0.022184915840625763
93,3,263.1623229980469,653,-0.12359756976366043
94,3,307.7840881347656,653,0.025005100294947624
95,3,277.7549743652344,653,-0.07500005513429642
96,3,244.3950958251953,653,-0.18609756231307983
97,3,0.0,653,-1.0
98,3,0.0,653,-1.0
99,3,0.0,653,-1.0
100,3,0.0,653,-1.0
101,3,251.90199279785156,653,-0.16109754145145416
102,3,341.56353759765625,653,0.13749989867210388
103,3,367.8376770019531,653,0.22499996423721313
104,3,382.8514404296875,653,0.2749998867511749
105,3,391.623291015625,653,0.3042125403881073
106,3,373.2787170410156,653,0.24312010407447815
107,3,354.08880615234375,653,0.17921246588230133
108,3,447.9249572753906,653,0.4917124807834625
109,3,369.1041259765625,653,0.22921757400035858
110,3,297.7871398925781,653,-0.008287469856441021
111,3,410.3905029296875,653,0.3667124807834625
112,3,315.2894287109375,653,0.04999993368983269
113,3,349.0704345703125,653,0.16249991953372955
114,3,376.1883544921875,653,0.252810001373291
115,3,372.134765625,653,0.23931042850017548
116,3,360.3307800292969,653,0.19999994337558746
117,3,320.30780029296875,653,0.06671248376369476
118,3,316.9770202636719,653,0.05562007427215576
119,3,364.92803955078125,653,0.21531006693840027
120,3,364.084228515625,653,0.2124999463558197
121,3,330.30474853515625,653,0.10000505298376083
