calcium_label,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff
1,3.905503352638334,0.0,2.6304305866360664,1.0091360034421086,2.8963673491962254,0.03868280274464803,0.017104000058340823,0.042593637488179785,68.0,59.0,68.0,0.0,0.0,0.043478260869565216,3.905503352638334,0.03075199490266405,0.03075199490266405,6573.36181640625,-0.002703347709029913,0.023137489333748817
2,115.21353697776794,1.0,12.649311633780599,32.21704173088074,82.9964952468872,0.18601928873206763,0.5460515547606904,1.2205366948071648,68.0,59.0,68.0,0.5507246376811594,1.0,1.0,115.21353697776794,0.9071932045493539,0.9071932045493539,4806.18994140625,-0.00647533917799592,0.030534282326698303
3,3.3621023257728666,0.0,1.2007709690369666,0.6546294128056616,2.707472912967205,0.017658396603484804,0.011095413776367144,0.03981577813187066,68.0,59.0,68.0,0.0,0.0,0.0,3.3621023257728666,0.02647324665962887,0.02647324665962887,7524.20947265625,-0.004932600073516369,0.03117278777062893
4,0.8064234904304612,0.0,1.079184334317688,0.544982639956288,0.2614408504741732,0.01587035785761306,0.009236993897564204,0.0038447183893260766,68.0,59.0,68.0,0.0,0.0,0.0,0.8064234904304612,0.006349791263231978,0.006349791263231978,4480.5859375,-0.0031896440777927637,0.03390723839402199
5,17.46285340934992,0.0,3.1784376464784145,4.770297445356846,12.692555963993073,0.0467417300952708,0.08085249907384484,0.186655234764604,68.0,59.0,68.0,0.0,0.0,1.0,17.46285340934992,0.13750278275078676,0.13750278275078676,7072.82080078125,-0.0022814664989709854,0.02545212022960186
6,0.8577080646064132,0.0,1.691347728308756,0.6910672462545335,0.16664081835187972,0.02487276071042288,0.011713004173805653,0.002450600269880584,68.0,59.0,68.0,0.0,0.0,0.0,0.8577080646064132,0.006753606807924513,0.006753606807924513,5483.85009765625,0.0019128398271277547,0.02546004205942154
7,1.0313982862280682,0.0,0.9548387701215688,0.9181477007223293,0.11325058550573885,0.014041746619434836,0.015561825435971684,0.001665449786849101,68.0,59.0,68.0,0.0,0.0,0.0,1.0313982862280682,0.008121246348252505,0.008121246348252505,5666.982421875,0.004056698642671108,0.03239006921648979
8,50.87965740263462,1.0,8.618478517979383,18.604051396250725,32.275606006383896,0.12674233114675565,0.31532290502119875,0.47464126479976315,68.0,59.0,68.0,0.4782608695652174,1.0,1.0,50.87965740263462,0.4006272236427923,0.4006272236427923,3622.823974609375,-0.001312898239120841,0.025049811229109764
9,0.4893163482192904,0.0,0.004557448854029644,0.0,0.4893163482192904,6.702130667690653e-05,0.0,0.007195828650283682,68.0,59.0,68.0,0.0,0.0,0.0,0.4893163482192904,0.0038528846316479557,0.0038528846316479557,6996.1875,-0.033016763627529144,0.1531955897808075
10,1.6199194014188834,0.0,1.298816654831171,0.9799757555592805,0.6399436458596028,0.0188234297801619,0.016609758568801366,0.00941093596852357,69.0,59.0,68.0,0.0,0.0,0.0,1.6199194014188834,0.012755270877314042,0.012755270877314042,3341.896240234375,-0.03670995682477951,0.17946195602416992
11,26.255441203713417,0.08333333333333333,8.482236466370523,11.340824492275715,14.914616711437702,0.12473877156427239,0.1922173642758596,0.21933259869761326,68.0,59.0,68.0,0.0,0.08333333333333333,0.15942028985507245,26.255441203713417,0.20673575750955447,0.20673575750955447,665.1813354492188,-0.03193023055791855,0.06493042409420013
12,47.3664291203022,1.0,14.095595858991146,23.6306254863739,23.7358036339283,0.20728817439692862,0.4005190760402356,0.3490559357930632,68.0,59.0,68.0,0.4057971014492754,1.0,1.0,47.3664291203022,0.37296400882127717,0.37296400882127717,5345.59912109375,-0.004149220418184996,0.05007314682006836
13,22.783507466316223,0.0,3.601620951667428,7.193951800465584,15.58955566585064,0.052197405096629394,0.12193138644856921,0.22925817155662706,69.0,59.0,68.0,0.0,0.0,0.0,22.783507466316223,0.1793976965851671,0.1793976965851671,3748.086669921875,-0.04280596226453781,0.20662882924079895
14,0.0,0.0,0.21797951954067685,0.0,0.0,0.003205581169715836,0.0,0.0,68.0,59.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,13884.33203125,-0.03187692165374756,0.1480933576822281
15,130.95989310741425,0.0,9.90637231990695,30.614281058311462,100.34561204910278,0.14568194588098457,0.5188861196323976,1.4756707654279821,68.0,59.0,68.0,0.0,0.0,1.0,130.95989310741425,1.0311802606883012,1.0311802606883012,1600.4957275390625,-0.034835487604141235,0.17475010454654694
