lif_path,lif_name,scene_idx,series_name,base_name,cell_id,cellpose_area_px,cell_area_px,num_nuclei,mbp_area_px,pdgfra_area_px,cnp_area_px,num_proc,num_branch3_px,num_branch4_px,avg_segment_len_px,area_ratio_union,perimeter_ratio_union,cell_perimeter_union_px,hull_perimeter_union_px,hull_area_union_px,area_ratio_mbp,perimeter_ratio_mbp,cell_perimeter_mbp_px,hull_perimeter_mbp_px,cell_area_mbp_px,hull_area_mbp_px,area_ratio_pdgfra,perimeter_ratio_pdgfra,cell_perimeter_pdgfra_px,hull_perimeter_pdgfra_px,cell_area_pdgfra_px,hull_area_pdgfra_px,area_ratio_cnp,perimeter_ratio_cnp,cell_perimeter_cnp_px,hull_perimeter_cnp_px,cell_area_cnp_px,hull_area_cnp_px,max_r_px,AUC,Imax,Rmax_px,CriticalValue,mbp_mean_in,mbp_mean_bg,mbp_int_ratio,pdg_mean_in,pdg_mean_bg,pdg_int_ratio,cnp_mean_in,cnp_mean_bg,cnp_int_ratio,scene_area_ratio_union,scene_perimeter_ratio_union,scene_area_ratio_mbp,scene_perimeter_ratio_mbp,scene_area_ratio_pdgfra,scene_perimeter_ratio_pdgfra,scene_area_ratio_cnp,scene_perimeter_ratio_cnp
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\MDL_0404.lif,MDL_0404,0,Image 1,MDL_0404_S1_Image_1,1,26639,24252,2,26638,0,24252,8,16,3,36.92857142857143,1.1670790037935015,1.1255405618609446,936.4497474683059,832.0,28304,1.0811622494181246,1.015835859449864,847.2071067811866,834.0,26638,28800,,,0.0,0.0,0,0,1.1670790037935015,1.1255405618609446,936.4497474683059,832.0,24252,28304,152,357.5,8.0,70.0,72.5,267.25707635708386,129.0,2.0717602818378595,135.36613109092275,130.0,1.0412779314686365,231.71284842487216,120.0,1.9309404035406013,1.3092084120854282,1.7104959111444311,1.209542787906557,1.2175994885410544,2.3028098830920674,1.4802082289291807,1.4196100593387964,1.719244215568832
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\MDL_0404.lif,MDL_0404,0,Image 1,MDL_0404_S1_Image_1,2,30910,29348,0,30843,502,29238,12,51,15,22.305555555555557,1.1381014038435329,1.2891217255782899,1126.6923881554253,874.0,33401,1.0982070486009792,1.0555958434307628,931.0355339059328,882.0,30843,33872,5.701195219123506,0.5298516298044383,165.31370849898477,312.0,502,2862,1.1410493193788904,1.277206149419968,1116.278174593052,874.0,29238,33362,156,372.5,8.0,105.0,75.0,220.962260480498,129.0,1.7128857401588993,181.00597609561754,130.0,1.3923536622739812,214.79119638826185,120.0,1.7899266365688489,1.3092084120854282,1.7104959111444311,1.209542787906557,1.2175994885410544,2.3028098830920674,1.4802082289291807,1.4196100593387964,1.719244215568832
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\MDL_0404.lif,MDL_0404,0,Image 1,MDL_0404_S1_Image_1,3,11957,9720,0,11583,485,9692,16,58,8,13.026315789473685,1.2280864197530865,1.8905327959831928,930.1421356237308,492.0,11937,1.0497280497280497,1.1569450860916464,585.4142135623731,506.0,11583,12159,4.0597938144329895,0.6484113622661685,175.07106781186548,270.0,485,1969,1.231634337598019,1.8860468065905374,927.9350288425444,492.0,9692,11937,82,242.5,12.0,65.0,37.5,175.92065958732624,129.0,1.3637260433126066,172.89072164948453,130.0,1.3299286280729579,182.07552620718118,120.0,1.51729605172651,1.3092084120854282,1.7104959111444311,1.209542787906557,1.2175994885410544,2.3028098830920674,1.4802082289291807,1.4196100593387964,1.719244215568832
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\MDL_0404.lif,MDL_0404,0,Image 1,MDL_0404_S1_Image_1,4,40994,28660,2,37489,846,28573,54,161,61,11.033613445378151,1.5068039078855548,2.32992910961798,2348.568542494924,1008.0,43185,1.172317213049161,1.2054981504203681,1215.142135623731,1008.0,37489,43949,10.562647754137116,0.48772208691207963,312.14213562373095,640.0,846,8936,1.5102719350435727,2.3017404056870543,2320.154328932551,1008.0,28573,43153,177,822.5,27.0,75.0,85.0,216.8540638587319,129.0,1.681039254718852,176.7836879432624,130.0,1.35987452264048,222.38623875686838,120.0,1.8532186563072366,1.3092084120854282,1.7104959111444311,1.209542787906557,1.2175994885410544,2.3028098830920674,1.4802082289291807,1.4196100593387964,1.719244215568832
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\MDL_0404.lif,MDL_0404,0,Image 1,MDL_0404_S1_Image_1,5,10731,9409,3,10731,80,9394,8,45,8,13.62962962962963,1.1310447443936655,1.1718754686019803,599.0710678118655,511.20710678118655,10642,1.0309384027583637,0.9920501695323489,525.0,529.2071067811866,10731,11063,1.5625,0.8276064212679373,43.03553390593274,52.0,80,125,1.1328507558015755,1.1828716387823093,604.6923881554251,511.20710678118655,9394,10642,85,232.5,10.0,55.0,40.0,267.1478892927034,129.0,2.0709138704860726,175.7125,130.0,1.3516346153846155,232.5128805620609,120.0,1.937607338017174,1.3092084120854282,1.7104959111444311,1.209542787906557,1.2175994885410544,2.3028098830920674,1.4802082289291807,1.4196100593387964,1.719244215568832
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\MDL_0404.lif,MDL_0404,0,Image 1,MDL_0404_S1_Image_1,6,26577,21530,1,25630,3142,20662,36,145,31,11.37864077669903,1.295308871342313,2.309939973179193,1921.8700576850888,832.0,27888,1.074717128365197,1.068550098755144,880.4852813742386,824.0,25630,27545,7.052196053469128,0.9955478565913628,816.3492424049175,820.0,3142,22158,1.3210241022166296,2.2557298595241893,1849.698484809835,820.0,20662,27295,152,632.5,13.0,95.0,72.5,184.6150604760047,129.0,1.4311244998139898,208.1031190324634,130.0,1.6007932233266415,183.3561610686284,120.0,1.5279680089052368,1.3092084120854282,1.7104959111444311,1.209542787906557,1.2175994885410544,2.3028098830920674,1.4802082289291807,1.4196100593387964,1.719244215568832
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\MDL_0404.lif,MDL_0404,0,Image 1,MDL_0404_S1_Image_1,7,14109,11587,1,14095,5611,9799,17,69,9,14.3125,1.3736083541900406,2.2159243876954,1254.2132034355964,566.0,15916,1.1192621496984747,1.1205072557971494,634.2071067811866,566.0,14095,15776,2.487970058813046,1.6400284637169402,865.9350288425444,528.0,5611,13960,1.5708745790386773,2.4184983351326657,1368.8700576850888,566.0,9799,15393,99,342.5,9.0,60.0,47.5,182.20922312876905,129.0,1.4124745978974345,266.06718944929605,130.0,2.046670688071508,178.27900806204715,120.0,1.4856584005170597,1.3092084120854282,1.7104959111444311,1.209542787906557,1.2175994885410544,2.3028098830920674,1.4802082289291807,1.4196100593387964,1.719244215568832
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\MDL_0404.lif,MDL_0404,0,Image 1,MDL_0404_S1_Image_1,8,18828,17323,2,18828,444,17323,15,23,4,21.666666666666668,1.1694856549096577,1.1517982849125477,839.8994949366116,729.2071067811866,20259,1.0995326110048864,1.0086444926716618,748.4142135623731,742.0,18828,20702,1.1396396396396395,1.1362695582020752,115.89949493661166,102.0,444,506,1.1694856549096577,1.1517982849125477,839.8994949366116,729.2071067811866,17323,20259,122,342.5,8.0,75.0,57.5,252.2728914382834,129.0,1.9556038095990962,183.6644144144144,130.0,1.4128031878031877,212.4712232292328,120.0,1.7705935269102733,1.3092084120854282,1.7104959111444311,1.209542787906557,1.2175994885410544,2.3028098830920674,1.4802082289291807,1.4196100593387964,1.719244215568832
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\MDL_0404.lif,MDL_0404,0,Image 1,MDL_0404_S1_Image_1,9,16837,14326,1,16837,317,14111,12,77,25,12.941176470588236,1.2831914002512914,1.851507217098765,1262.7279220613577,682.0,18383,1.0921185484349945,1.0017699512920624,683.2071067811866,682.0,16837,18388,1.167192429022082,1.1026765216583265,97.03553390593274,88.0,317,370,1.3027425412798526,1.814850325603164,1237.727922061358,682.0,14111,18383,128,380.0,9.0,50.0,65.0,207.43511314367169,129.0,1.6080241328966798,180.53943217665616,130.0,1.388764862897355,201.5231379774644,120.0,1.6793594831455365,1.3092084120854282,1.7104959111444311,1.209542787906557,1.2175994885410544,2.3028098830920674,1.4802082289291807,1.4196100593387964,1.719244215568832
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\MDL_0404.lif,MDL_0404,0,Image 1,MDL_0404_S1_Image_1,10,15524,13868,1,15370,5037,11918,15,78,14,14.653061224489797,1.1637582924718777,1.6343086638628663,1039.420310216783,636.0,16139,1.055757970071568,1.0138811747244438,644.8284271247462,636.0,15370,16227,1.9277347627556085,1.5810580925944753,771.556349186104,488.0,5037,9710,1.3496392012082563,1.6547489154351935,1052.420310216783,636.0,11918,16085,103,322.5,17.0,65.0,50.0,172.94899154196486,129.0,1.3406898569144563,256.43279729998017,130.0,1.9725599792306168,189.70733344520892,120.0,1.580894445376741,1.3092084120854282,1.7104959111444311,1.209542787906557,1.2175994885410544,2.3028098830920674,1.4802082289291807,1.4196100593387964,1.719244215568832
