lif_path,lif_name,scene_idx,series_name,base_name,cell_id,cellpose_area_px,cell_area_px,num_nuclei,mbp_area_px,pdgfra_area_px,cnp_area_px,num_proc,num_branch3_px,num_branch4_px,avg_segment_len_px,area_ratio_union,perimeter_ratio_union,cell_perimeter_union_px,hull_perimeter_union_px,hull_area_union_px,area_ratio_mbp,perimeter_ratio_mbp,cell_perimeter_mbp_px,hull_perimeter_mbp_px,cell_area_mbp_px,hull_area_mbp_px,area_ratio_pdgfra,perimeter_ratio_pdgfra,cell_perimeter_pdgfra_px,hull_perimeter_pdgfra_px,cell_area_pdgfra_px,hull_area_pdgfra_px,area_ratio_cnp,perimeter_ratio_cnp,cell_perimeter_cnp_px,hull_perimeter_cnp_px,cell_area_cnp_px,hull_area_cnp_px,max_r_px,AUC,Imax,Rmax_px,CriticalValue,mbp_mean_in,mbp_mean_bg,mbp_int_ratio,pdg_mean_in,pdg_mean_bg,pdg_int_ratio,cnp_mean_in,cnp_mean_bg,cnp_int_ratio,scene_area_ratio_union,scene_perimeter_ratio_union,scene_area_ratio_mbp,scene_perimeter_ratio_mbp,scene_area_ratio_pdgfra,scene_perimeter_ratio_pdgfra,scene_area_ratio_cnp,scene_perimeter_ratio_cnp
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Vehicle_2602.lif,Vehicle_2602,0,Image 1,Vehicle_2602_S1_Image_1,1,20130,12280,1,0,12280,0,25,53,13,14.568181818181818,1.5795602605863193,1.6457420086838939,1148.727922061358,698.0,19397,,,0.0,0.0,0,0,1.5795602605863193,1.6457420086838939,1148.727922061358,698.0,12280,19397,,,0.0,0.0,0,0,118,402.5,12.0,75.0,55.0,121.26368078175896,122.0,0.9939645965717948,698.4385993485342,135.0,5.173619254433587,115.34519543973941,112.0,1.0298678164262447,1.8468663847532607,2.264979597791015,1.8930251019956992,2.4898110923604686,2.472669815421736,1.7492393488442828,2.010102246984632,2.1511559334064856
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Vehicle_2602.lif,Vehicle_2602,0,Image 1,Vehicle_2602_S1_Image_1,2,49176,22437,1,0,22428,1696,94,221,46,9.333333333333334,2.197397156482596,3.40430353951646,3703.8822509939087,1088.0,49303,,,0.0,0.0,0,0,2.198278937042982,3.4098182453988133,3709.8822509939087,1088.0,22428,49303,3.3726415094339623,0.7685586929417109,405.7989898732233,528.0,1696,5720,263,1312.5,15.0,140.0,129.79591836734693,126.66862771315238,122.0,1.0382674402717407,684.4978598180845,135.0,5.070354517170997,137.0241745283019,112.0,1.2234301297169812,1.8468663847532607,2.264979597791015,1.8930251019956992,2.4898110923604686,2.472669815421736,1.7492393488442828,2.010102246984632,2.1511559334064856
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Vehicle_2602.lif,Vehicle_2602,0,Image 1,Vehicle_2602_S1_Image_1,3,16359,6945,1,1517,6606,744,20,48,8,12.555555555555555,1.898488120950324,1.9205650847860598,1017.8994949366117,530.0,13185,3.3460777851021755,1.167856474783878,441.4497474683059,378.0,1517,5076,1.8994853163790493,1.6476946690434944,873.278174593052,530.0,6606,12548,3.803763440860215,1.0595415651840598,271.2426406871193,256.0,744,2830,95,317.5,9.0,65.0,45.0,149.6829268292683,122.0,1.2269092363054779,993.9638207689978,135.0,7.362694968659243,136.83736559139786,112.0,1.221762192780338,1.8468663847532607,2.264979597791015,1.8930251019956992,2.4898110923604686,2.472669815421736,1.7492393488442828,2.010102246984632,2.1511559334064856
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Vehicle_2602.lif,Vehicle_2602,0,Image 1,Vehicle_2602_S1_Image_1,4,22542,17912,1,184,7953,16798,25,143,27,11.130434782608695,1.262338097364895,2.1783422948439486,1511.7695526217003,694.0,22611,1.7771739130434783,0.9308730331170574,112.82842712474618,121.20710678118655,184,327,2.3960769520935497,1.986899307397499,1327.2487373415292,668.0,7953,19056,1.3380164305274438,2.5290031787084346,1745.0121933088199,690.0,16798,22476,121,437.5,13.0,60.0,57.5,144.44565217391303,122.0,1.1839807555238773,568.3303156041745,135.0,4.209854189660552,163.12537206810333,112.0,1.456476536322351,1.8468663847532607,2.264979597791015,1.8930251019956992,2.4898110923604686,2.472669815421736,1.7492393488442828,2.010102246984632,2.1511559334064856
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Vehicle_2602.lif,Vehicle_2602,0,Image 1,Vehicle_2602_S1_Image_1,5,18660,8150,1,164,8124,764,39,62,21,9.083333333333334,2.2969325153374234,2.1180312078128405,1283.5269119345812,606.0,18720,1.0670731707317074,1.0208121858825268,59.207106781186546,58.0,164,175,2.3042836041358936,2.135899899437834,1294.3553390593274,606.0,8124,18720,4.193717277486911,0.8945018006376046,260.4852813742386,291.20710678118655,764,3204,164,472.5,8.0,70.0,80.0,141.2012195121951,122.0,1.157387045181927,1088.7712949286065,135.0,8.064972555026715,134.4908376963351,112.0,1.2008110508601348,1.8468663847532607,2.264979597791015,1.8930251019956992,2.4898110923604686,2.472669815421736,1.7492393488442828,2.010102246984632,2.1511559334064856
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Vehicle_2602.lif,Vehicle_2602,0,Image 1,Vehicle_2602_S1_Image_1,6,8668,2623,0,0,2622,5,18,16,4,7.842105263157895,2.1513534121235227,1.2548898556015726,509.4852813742385,406.0,5643,,,0.0,0.0,0,0,2.152173913043478,1.2548898556015726,509.4852813742385,406.0,2622,5643,2.0,0.25170602925126884,2.621320343559643,10.414213562373096,5,10,123,185.0,4.0,65.0,62.0,130.40831109416698,122.0,1.0689205827390735,906.8363844393592,135.0,6.717306551402661,139.8,112.0,1.2482142857142857,1.8468663847532607,2.264979597791015,1.8930251019956992,2.4898110923604686,2.472669815421736,1.7492393488442828,2.010102246984632,2.1511559334064856
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Vehicle_2602.lif,Vehicle_2602,0,Image 1,Vehicle_2602_S1_Image_1,7,5786,2288,1,0,2288,0,15,19,4,9.0,1.5747377622377623,1.3709427179667104,383.8639610306789,280.0,3603,,,0.0,0.0,0,0,1.5747377622377623,1.3709427179667104,383.8639610306789,280.0,2288,3603,,,0.0,0.0,0,0,54,132.5,7.0,25.0,25.0,130.45148601398603,122.0,1.0692744755244756,855.0546328671329,135.0,6.333738021238021,116.29632867132867,112.0,1.0383600774225774,1.8468663847532607,2.264979597791015,1.8930251019956992,2.4898110923604686,2.472669815421736,1.7492393488442828,2.010102246984632,2.1511559334064856
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Vehicle_2602.lif,Vehicle_2602,0,Image 1,Vehicle_2602_S1_Image_1,8,30059,11817,1,2209,10871,2915,41,118,30,9.337662337662337,3.513920622831514,1.765020253333654,1885.0416305603426,1068.0,41524,11.111815301041196,0.7765758124655499,714.4497474683059,920.0,2209,24546,3.811148928341459,1.543464709940808,1648.420310216783,1068.0,10871,41431,9.160205831903944,1.1525864730512103,1088.0416305603426,944.0,2915,26702,256,667.5,10.0,195.0,127.28260869565217,158.51109099139882,122.0,1.2992712376344164,1122.4069542820348,135.0,8.314125587274331,137.04322469982847,112.0,1.2236002205341827,1.8468663847532607,2.264979597791015,1.8930251019956992,2.4898110923604686,2.472669815421736,1.7492393488442828,2.010102246984632,2.1511559334064856
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Vehicle_2602.lif,Vehicle_2602,0,Image 1,Vehicle_2602_S1_Image_1,9,25941,11046,2,175,10967,496,43,96,25,9.867647058823529,2.3555133079847907,2.1522695385445685,1631.420310216783,758.0,26019,1.6628571428571428,1.1475183381049952,82.62132034355965,72.0,175,291,2.372481079602444,2.1095067238184826,1599.0060966544097,758.0,10967,26019,3.1693548387096775,0.7841875998491348,171.8994949366117,219.20710678118655,496,1572,208,522.5,12.0,60.0,102.5,143.30857142857144,122.0,1.1746604215456675,1105.0420351964985,135.0,8.185496557011101,130.92741935483872,112.0,1.1689948156682028,1.8468663847532607,2.264979597791015,1.8930251019956992,2.4898110923604686,2.472669815421736,1.7492393488442828,2.010102246984632,2.1511559334064856
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Vehicle_2602.lif,Vehicle_2602,0,Image 1,Vehicle_2602_S1_Image_1,10,15169,7492,1,0,6850,1193,22,54,18,8.416666666666666,1.7589428723972238,1.7404665382495372,1040.7989898732233,598.0,13178,,,0.0,0.0,0,0,1.9237956204379563,1.6838972621211992,1006.970562748477,598.0,6850,13178,2.859178541492037,0.7889042325919273,302.31370849898474,383.20710678118655,1193,3411,145,302.5,9.0,90.0,70.0,129.76241324079018,122.0,1.0636263380392639,1351.5861313868613,135.0,10.011749121384158,133.32187761944678,112.0,1.1903739073164892,1.8468663847532607,2.264979597791015,1.8930251019956992,2.4898110923604686,2.472669815421736,1.7492393488442828,2.010102246984632,2.1511559334064856
