lif_path,lif_name,scene_idx,series_name,base_name,cell_id,cellpose_area_px,cell_area_px,num_nuclei,mbp_area_px,pdgfra_area_px,cnp_area_px,num_proc,num_branch3_px,num_branch4_px,avg_segment_len_px,area_ratio_union,perimeter_ratio_union,cell_perimeter_union_px,hull_perimeter_union_px,hull_area_union_px,area_ratio_mbp,perimeter_ratio_mbp,cell_perimeter_mbp_px,hull_perimeter_mbp_px,cell_area_mbp_px,hull_area_mbp_px,area_ratio_pdgfra,perimeter_ratio_pdgfra,cell_perimeter_pdgfra_px,hull_perimeter_pdgfra_px,cell_area_pdgfra_px,hull_area_pdgfra_px,area_ratio_cnp,perimeter_ratio_cnp,cell_perimeter_cnp_px,hull_perimeter_cnp_px,cell_area_cnp_px,hull_area_cnp_px,max_r_px,AUC,Imax,Rmax_px,CriticalValue,mbp_mean_in,mbp_mean_bg,mbp_int_ratio,pdg_mean_in,pdg_mean_bg,pdg_int_ratio,cnp_mean_in,cnp_mean_bg,cnp_int_ratio,scene_area_ratio_union,scene_perimeter_ratio_union,scene_area_ratio_mbp,scene_perimeter_ratio_mbp,scene_area_ratio_pdgfra,scene_perimeter_ratio_pdgfra,scene_area_ratio_cnp,scene_perimeter_ratio_cnp
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_1104.lif,Pranlukast_1104,0,Image 1,Pranlukast_1104_S1_Image_1,1,46240,29052,2,23914,1372,28197,52,251,52,10.409356725146198,1.607255954839598,3.1423204823122877,3198.8822509939087,1018.0,46694,1.907083716651334,3.5346328234926103,3555.840620433566,1006.0,23914,45606,8.174927113702624,0.3337182132292392,220.65685424949237,661.2071067811866,1372,11216,1.654927829201688,3.1046204040643106,3160.503571337468,1018.0,28197,46664,174,967.5,12.0,40.0,85.0,440.60123776867107,144.0,3.0597308178379934,193.92784256559767,140.0,1.3851988754685547,264.1922190303933,137.0,1.9284103578860825,1.846035775280445,3.1808995443112487,2.80360719146193,3.213560279989299,5.621518884001919,1.2147800499571382,2.0147732429084755,3.1100003988581193
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_1104.lif,Pranlukast_1104,0,Image 1,Pranlukast_1104_S1_Image_1,2,30148,14317,2,0,4542,12508,95,220,89,6.731843575418995,2.0671928476636166,3.43750450926448,2722.503571337468,792.0,29596,,,0.0,0.0,0,0,4.86811977102598,1.3931013987261465,972.3847763108502,698.0,4542,22111,2.300287815797889,3.229880877501989,2493.4680374315353,772.0,12508,28772,210,1042.5,13.0,115.0,102.5,137.7105538869875,144.0,0.9563232908818576,219.64663143989432,140.0,1.5689045102849595,200.01279181323952,137.0,1.4599473854980987,1.846035775280445,3.1808995443112487,2.80360719146193,3.213560279989299,5.621518884001919,1.2147800499571382,2.0147732429084755,3.1100003988581193
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_1104.lif,Pranlukast_1104,0,Image 1,Pranlukast_1104_S1_Image_1,3,103262,60031,3,44435,6432,59224,133,530,125,10.57027027027027,1.847478802618647,4.300683278768549,7010.113744392735,1630.0,110906,2.2189940362326994,4.20054960819692,6502.4507934888325,1548.0,44435,98601,13.659514925373134,0.9433348731889032,1418.7756492761105,1504.0,6432,87858,1.8703228420910443,4.329485449492239,7053.628463018496,1629.2071067811867,59224,110768,257,2207.5,22.0,170.0,125.0,289.0192640936199,144.0,2.0070782228723605,225.5516169154229,140.0,1.6110829779673064,255.22747534783196,137.0,1.862974272611912,1.846035775280445,3.1808995443112487,2.80360719146193,3.213560279989299,5.621518884001919,1.2147800499571382,2.0147732429084755,3.1100003988581193
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_1104.lif,Pranlukast_1104,0,Image 1,Pranlukast_1104_S1_Image_1,4,38381,23615,3,105,1743,23435,71,250,56,8.832432432432432,1.6838873597289858,3.11825833725067,2806.432503525603,900.0,39765,2.8095238095238093,0.5447564551190058,51.207106781186546,94.0,105,295,15.410786001147446,0.8213331624152583,624.2132034355964,760.0,1743,26861,1.6933219543417966,3.102663299577411,2792.39696961967,900.0,23435,39683,143,882.5,21.0,90.0,67.5,219.74285714285713,144.0,1.5259920634920634,163.10441767068272,140.0,1.165031554790591,225.27475997439726,137.0,1.6443413136817318,1.846035775280445,3.1808995443112487,2.80360719146193,3.213560279989299,5.621518884001919,1.2147800499571382,2.0147732429084755,3.1100003988581193
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_1104.lif,Pranlukast_1104,0,Image 1,Pranlukast_1104_S1_Image_1,5,14145,5642,1,104,2420,5339,16,65,13,8.02127659574468,1.4301666075859625,1.602505033642501,689.0771644662755,430.0,8069,5.3076923076923075,0.2497630208905334,45.207106781186546,181.0,104,552,2.6896694214876034,0.803501046874378,327.8284271247462,408.0,2420,6509,1.3568083910844728,1.5190098011717121,628.8700576850888,414.0,5339,7244,129,237.5,5.0,105.0,62.5,240.93269230769232,144.0,1.6731436965811968,254.00330578512396,140.0,1.8143093270365998,202.54373478179434,137.0,1.4784214217649223,1.846035775280445,3.1808995443112487,2.80360719146193,3.213560279989299,5.621518884001919,1.2147800499571382,2.0147732429084755,3.1100003988581193
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_1104.lif,Pranlukast_1104,0,Image 1,Pranlukast_1104_S1_Image_1,6,32827,17778,1,13276,194,17689,61,138,30,10.678899082568808,1.7746090673866577,2.6261089859668334,2211.1837661840736,842.0,31549,2.2636336245857187,2.746417144678098,2263.0477272147527,824.0,13276,30052,51.76288659793814,0.134566115861153,79.44974746830583,590.4142135623731,194,10042,1.7673130193905817,2.638723380674149,2221.805086527633,842.0,17689,31262,159,730.0,10.0,85.0,82.5,360.85718589936727,144.0,2.5059526798567173,152.63917525773195,140.0,1.090279823269514,299.823393069139,137.0,2.1884919202126936,1.846035775280445,3.1808995443112487,2.80360719146193,3.213560279989299,5.621518884001919,1.2147800499571382,2.0147732429084755,3.1100003988581193
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_1104.lif,Pranlukast_1104,0,Image 1,Pranlukast_1104_S1_Image_1,7,34873,25289,1,1673,1752,25072,50,349,74,8.822115384615385,1.4420103602356755,2.841354510971368,2693.6040764008567,948.0,36467,7.698147041243276,1.1522109931737952,654.4558441227157,568.0,1673,12879,14.643835616438356,0.7929499508509528,654.976659402887,826.0,1752,25656,1.4544910657306955,2.8402621756275566,2692.568542494924,948.0,25072,36467,170,702.5,11.0,95.0,82.5,210.73042438732816,144.0,1.4634057249120012,168.67751141552512,140.0,1.2048393672537507,236.94978462029354,137.0,1.7295604716809747,1.846035775280445,3.1808995443112487,2.80360719146193,3.213560279989299,5.621518884001919,1.2147800499571382,2.0147732429084755,3.1100003988581193
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_1104.lif,Pranlukast_1104,0,Image 1,Pranlukast_1104_S1_Image_1,8,28941,17787,2,1754,1544,17666,47,146,29,10.464285714285714,1.8080620678023276,2.2939807031862,2197.6335136523794,958.0,32160,6.494298745724059,1.1063053218939625,577.4913780286485,522.0,1754,11391,13.316709844559586,0.6944730977334993,533.3553390593274,768.0,1544,20561,1.820446054568097,2.2648580571145804,2169.734018715768,958.0,17666,32160,275,840.0,15.0,250.0,135.0,205.6259977194983,144.0,1.4279583174965158,177.54274611398964,140.0,1.2681624722427831,240.58270123400882,137.0,1.7560781111971446,1.846035775280445,3.1808995443112487,2.80360719146193,3.213560279989299,5.621518884001919,1.2147800499571382,2.0147732429084755,3.1100003988581193
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_1104.lif,Pranlukast_1104,0,Image 1,Pranlukast_1104_S1_Image_1,9,86780,55628,3,22190,6633,54606,117,556,123,10.049608355091383,1.696393902351334,4.609608825931409,6785.344191771034,1472.0,94367,3.5352861649391616,3.2637623343919593,4438.716774773065,1360.0,22190,78448,12.108849690939243,1.281956695821342,1838.3259018078045,1434.0,6633,80318,1.7249386514302458,4.6723419794160534,6840.308657865102,1464.0,54606,94192,243,1947.5,20.0,115.0,117.5,262.39801712483103,144.0,1.822208452255771,211.44941956882255,140.0,1.510352996920161,246.16005567153792,137.0,1.7967887275294738,1.846035775280445,3.1808995443112487,2.80360719146193,3.213560279989299,5.621518884001919,1.2147800499571382,2.0147732429084755,3.1100003988581193
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_1104.lif,Pranlukast_1104,0,Image 1,Pranlukast_1104_S1_Image_1,10,174783,82083,1,60708,6489,80132,189,627,160,10.148558758314856,2.559433743893376,4.593664811735869,10060.125937701554,2190.0,210086,3.3975093892073533,4.849983499965366,10582.663996924428,2182.0,60708,206256,23.774079210972413,1.2119117846391438,2365.651803615609,1952.0,6489,154270,2.621749113961963,4.352139183655068,9531.1848122046,2190.0,80132,210086,570,3207.5,18.0,330.0,282.5,504.0593496738486,144.0,3.5004121505128376,185.47018030513175,140.0,1.3247870021795125,319.0122173413867,137.0,2.328556330959027,1.846035775280445,3.1808995443112487,2.80360719146193,3.213560279989299,5.621518884001919,1.2147800499571382,2.0147732429084755,3.1100003988581193
