lif_path,lif_name,scene_idx,series_name,base_name,cell_id,cellpose_area_px,cell_area_px,num_nuclei,mbp_area_px,pdgfra_area_px,cnp_area_px,num_proc,num_branch3_px,num_branch4_px,avg_segment_len_px,area_ratio_union,perimeter_ratio_union,cell_perimeter_union_px,hull_perimeter_union_px,hull_area_union_px,area_ratio_mbp,perimeter_ratio_mbp,cell_perimeter_mbp_px,hull_perimeter_mbp_px,cell_area_mbp_px,hull_area_mbp_px,area_ratio_pdgfra,perimeter_ratio_pdgfra,cell_perimeter_pdgfra_px,hull_perimeter_pdgfra_px,cell_area_pdgfra_px,hull_area_pdgfra_px,area_ratio_cnp,perimeter_ratio_cnp,cell_perimeter_cnp_px,hull_perimeter_cnp_px,cell_area_cnp_px,hull_area_cnp_px,max_r_px,AUC,Imax,Rmax_px,CriticalValue,mbp_mean_in,mbp_mean_bg,mbp_int_ratio,pdg_mean_in,pdg_mean_bg,pdg_int_ratio,cnp_mean_in,cnp_mean_bg,cnp_int_ratio,scene_area_ratio_union,scene_perimeter_ratio_union,scene_area_ratio_mbp,scene_perimeter_ratio_mbp,scene_area_ratio_pdgfra,scene_perimeter_ratio_pdgfra,scene_area_ratio_cnp,scene_perimeter_ratio_cnp
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\HAMI_0606.lif,HAMI_0606,0,Image 1,HAMI_0606_S1_Image_1,1,9441,6315,2,0,6315,0,11,27,4,14.75,1.8351543942992874,1.3044962792530639,714.863961030679,548.0,11589,,,0.0,0.0,0,0,1.8351543942992874,1.3044962792530639,714.863961030679,548.0,6315,11589,,,0.0,0.0,0,0,118,237.5,6.0,70.0,57.5,117.62755344418052,127.0,0.9262012082218939,344.2074425969913,150.0,2.294716283979942,106.71971496437055,107.0,0.9973805136857061,2.267996588960112,2.0864785404992205,1.422288054592539,1.5436357102205358,2.826172639037532,1.8589358962632074,1.886984909937202,1.997635206135694
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\HAMI_0606.lif,HAMI_0606,0,Image 1,HAMI_0606_S1_Image_1,2,20628,6406,2,48,6406,0,25,46,10,11.69047619047619,2.896034967218233,1.8879915458530196,1203.0416305603426,637.2071067811866,18552,1.3333333333333333,0.8920174991077986,29.621320343559642,33.207106781186546,48,64,2.896034967218233,1.8879915458530196,1203.0416305603426,637.2071067811866,6406,18552,,,0.0,0.0,0,0,133,467.5,11.0,50.0,65.0,135.35416666666666,127.0,1.065780839895013,277.28457695910083,150.0,1.8485638463940055,110.80285625582117,107.0,1.035540712671226,2.267996588960112,2.0864785404992205,1.422288054592539,1.5436357102205358,2.826172639037532,1.8589358962632074,1.886984909937202,1.997635206135694
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\HAMI_0606.lif,HAMI_0606,0,Image 1,HAMI_0606_S1_Image_1,3,8297,3540,1,1361,3540,0,12,16,1,15.066666666666666,1.83954802259887,1.4857666034653034,597.278174593052,402.0,6512,1.1763409257898605,1.086577618254241,206.44974746830582,190.0,1361,1601,1.83954802259887,1.4857666034653034,597.278174593052,402.0,3540,6512,,,0.0,0.0,0,0,120,212.5,4.0,10.0,61.5,135.1601763409258,127.0,1.0642533570151638,259.90677966101697,150.0,1.7327118644067798,109.93446327683615,107.0,1.027424890437721,2.267996588960112,2.0864785404992205,1.422288054592539,1.5436357102205358,2.826172639037532,1.8589358962632074,1.886984909937202,1.997635206135694
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\HAMI_0606.lif,HAMI_0606,0,Image 1,HAMI_0606_S1_Image_1,4,25575,7483,3,262,7483,0,43,86,30,7.211267605633803,2.9923827341975144,1.7281310388309101,1182.0416305603426,684.0,22392,3.8969465648854964,0.5280212842535874,109.82842712474618,208.0,262,1021,2.9923827341975144,1.7281310388309101,1182.0416305603426,684.0,7483,22392,,,0.0,0.0,0,0,195,462.5,9.0,170.0,100.73529411764706,136.68320610687022,127.0,1.0762457173769309,286.13417078711745,150.0,1.9075611385807831,115.15202657807309,107.0,1.076187164281057,2.267996588960112,2.0864785404992205,1.422288054592539,1.5436357102205358,2.826172639037532,1.8589358962632074,1.886984909937202,1.997635206135694
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\HAMI_0606.lif,HAMI_0606,0,Image 1,HAMI_0606_S1_Image_1,5,18944,3586,2,3259,3586,0,11,41,9,6.925925925925926,1.7674288901282766,1.3686880945063389,563.8994949366116,412.0,6338,1.2651119975452594,1.179679965983367,386.9350288425444,328.0,3259,4123,1.7674288901282766,1.3686880945063389,563.8994949366116,412.0,3586,6338,,,0.0,0.0,0,0,119,202.5,5.0,85.0,59.285714285714285,139.43571647744707,127.0,1.097919027381473,247.46346904629112,150.0,1.6497564603086075,109.71649484536083,107.0,1.0253878022930918,2.267996588960112,2.0864785404992205,1.422288054592539,1.5436357102205358,2.826172639037532,1.8589358962632074,1.886984909937202,1.997635206135694
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\HAMI_0606.lif,HAMI_0606,0,Image 1,HAMI_0606_S1_Image_1,6,23014,7572,1,83,6800,772,25,41,7,11.36111111111111,2.2374537770734286,1.7807465588674927,1057.7634559672906,594.0,16942,19.59036144578313,0.24100226209698578,64.10660171779821,266.0,83,1626,2.2039705882352942,1.5995646569529818,921.3492424049175,576.0,6800,14987,3.2927461139896375,0.3928900385335221,136.4142135623731,347.20710678118655,772,2542,133,452.5,20.0,45.0,62.5,139.14457831325302,127.0,1.0956266008917561,319.8104411764706,150.0,2.132069607843137,134.11139896373058,107.0,1.253377560408697,2.267996588960112,2.0864785404992205,1.422288054592539,1.5436357102205358,2.826172639037532,1.8589358962632074,1.886984909937202,1.997635206135694
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\HAMI_0606.lif,HAMI_0606,0,Image 1,HAMI_0606_S1_Image_1,7,39695,22899,3,31968,9450,17735,71,295,72,8.490291262135923,1.7968906939167648,3.034914167200361,3047.0538238691624,1004.0,41147,1.21875,1.5935631666517531,1526.6335136523794,958.0,31968,38961,4.110793650793651,2.0872489838112016,2095.5979797464465,1004.0,9450,38847,1.7520157879898506,2.6875659606239735,2193.0538238691624,816.0,17735,31072,175,897.5,16.0,90.0,85.0,146.65177677677679,127.0,1.15473839981714,243.22306878306878,150.0,1.6214871252204586,134.85587820693544,107.0,1.260335310345191,2.267996588960112,2.0864785404992205,1.422288054592539,1.5436357102205358,2.826172639037532,1.8589358962632074,1.886984909937202,1.997635206135694
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\HAMI_0606.lif,HAMI_0606,0,Image 1,HAMI_0606_S1_Image_1,8,72736,31689,3,27505,31476,218,105,361,81,8.914179104477611,2.526113162296065,3.2760514781278554,4658.54520189781,1422.0,80050,2.4932194146518816,2.892527310086348,4026.3980156401967,1392.0,27505,68576,2.479952980048291,3.2044421763523663,4556.716774773065,1422.0,31476,78059,11.844036697247706,0.2290965448778204,107.03553390593274,467.20710678118655,218,2582,244,1527.5,15.0,105.0,120.0,139.77345937102345,127.0,1.1005784202442792,347.98398780022876,150.0,2.319893252001525,127.31651376146789,107.0,1.1898739603875503,2.267996588960112,2.0864785404992205,1.422288054592539,1.5436357102205358,2.826172639037532,1.8589358962632074,1.886984909937202,1.997635206135694
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\HAMI_0606.lif,HAMI_0606,0,Image 1,HAMI_0606_S1_Image_1,9,89829,31877,3,13521,31877,0,81,204,37,12.691358024691358,2.5190262571760202,1.9846104673479505,2576.0243866176397,1298.0,80299,4.070187116337549,2.0265867653696676,2318.4152595828996,1144.0,13521,55033,2.5190262571760202,1.9846104673479505,2576.0243866176397,1298.0,31877,80299,,,0.0,0.0,0,0,346,1002.5,8.0,150.0,172.27272727272728,138.0365357591894,127.0,1.0869018563715702,402.29576183455157,150.0,2.6819717455636773,113.06914032676744,107.0,1.0567209376333406,2.267996588960112,2.0864785404992205,1.422288054592539,1.5436357102205358,2.826172639037532,1.8589358962632074,1.886984909937202,1.997635206135694
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\HAMI_0606.lif,HAMI_0606,0,Image 1,HAMI_0606_S1_Image_1,10,11578,3991,1,608,3991,0,27,63,18,8.0625,2.560010022550739,1.6543786398905687,919.8345237791561,556.0,10217,1.824013157894737,0.9348490544397877,177.62132034355966,190.0,608,1109,2.560010022550739,1.6543786398905687,919.8345237791561,556.0,3991,10217,,,0.0,0.0,0,0,158,307.5,5.0,40.0,77.32142857142857,138.5953947368421,127.0,1.0913023207625363,220.21849160611376,150.0,1.4681232773740918,110.28879627359647,107.0,1.0307364137719297,2.267996588960112,2.0864785404992205,1.422288054592539,1.5436357102205358,2.826172639037532,1.8589358962632074,1.886984909937202,1.997635206135694
