lif_path,lif_name,scene_idx,series_name,base_name,cell_id,cellpose_area_px,cell_area_px,num_nuclei,mbp_area_px,pdgfra_area_px,cnp_area_px,num_proc,num_branch3_px,num_branch4_px,avg_segment_len_px,area_ratio_union,perimeter_ratio_union,cell_perimeter_union_px,hull_perimeter_union_px,hull_area_union_px,area_ratio_mbp,perimeter_ratio_mbp,cell_perimeter_mbp_px,hull_perimeter_mbp_px,cell_area_mbp_px,hull_area_mbp_px,area_ratio_pdgfra,perimeter_ratio_pdgfra,cell_perimeter_pdgfra_px,hull_perimeter_pdgfra_px,cell_area_pdgfra_px,hull_area_pdgfra_px,area_ratio_cnp,perimeter_ratio_cnp,cell_perimeter_cnp_px,hull_perimeter_cnp_px,cell_area_cnp_px,hull_area_cnp_px,max_r_px,AUC,Imax,Rmax_px,CriticalValue,mbp_mean_in,mbp_mean_bg,mbp_int_ratio,pdg_mean_in,pdg_mean_bg,pdg_int_ratio,cnp_mean_in,cnp_mean_bg,cnp_int_ratio,scene_area_ratio_union,scene_perimeter_ratio_union,scene_area_ratio_mbp,scene_perimeter_ratio_mbp,scene_area_ratio_pdgfra,scene_perimeter_ratio_pdgfra,scene_area_ratio_cnp,scene_perimeter_ratio_cnp
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_0404.lif,Pranlukast_0404,0,Image 1,Pranlukast_0404_S1_Image_1,1,4702,3663,1,3765,2365,3097,12,34,5,10.2,1.322140322140322,1.5918933777108535,531.6923881554251,334.0,4843,1.249136786188579,1.274315330369939,425.62132034355966,334.0,3765,4703,1.4862579281183932,1.1249753043191923,335.2426406871193,298.0,2365,3515,1.563448498546981,1.8590869127022287,620.9350288425444,334.0,3097,4842,66,202.5,14.0,35.0,30.0,155.3120849933599,128.0,1.2133756640106241,249.82114164904863,137.0,1.823511982839771,166.4081369066839,128.0,1.300063569583468,1.3035449238847763,1.8984374052478221,1.2414701449749486,1.259465148376633,3.2481892830550216,1.32504127093321,1.3608115952590143,1.8484905538470802
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_0404.lif,Pranlukast_0404,0,Image 1,Pranlukast_0404_S1_Image_1,2,39556,37600,1,39548,404,37491,16,46,6,26.085714285714285,1.0747872340425533,1.2398946072716308,1234.9350288425444,996.0,40412,1.023262870435926,1.0106639762485539,1006.6213203435597,996.0,39548,40468,1.1658415841584158,1.0,109.20710678118655,109.20710678118655,404,471,1.0779120322210665,1.2583827734989133,1253.3492424049175,996.0,37491,40412,148,427.5,14.0,105.0,70.0,196.72170526954588,128.0,1.5368883224183272,227.51237623762376,137.0,1.6606742791067428,232.45336214024698,128.0,1.8160418917206795,1.3035449238847763,1.8984374052478221,1.2414701449749486,1.259465148376633,3.2481892830550216,1.32504127093321,1.3608115952590143,1.8484905538470802
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_0404.lif,Pranlukast_0404,0,Image 1,Pranlukast_0404_S1_Image_1,3,30454,14274,2,0,13758,4246,57,176,21,7.944444444444445,2.3224043715846996,2.016819530786575,1920.0121933088196,952.0,33150,,,0.0,0.0,0,0,2.366623055676697,1.877331197573536,1787.2193000900063,952.0,13758,32560,3.5513424399434763,1.5087886471848437,1019.9411254969543,676.0,4246,15079,165,642.5,12.0,115.0,80.0,129.4293120358694,128.0,1.0111665002802297,300.6720453554296,137.0,2.194686462448391,141.02213848327838,128.0,1.1017354569006124,1.3035449238847763,1.8984374052478221,1.2414701449749486,1.259465148376633,3.2481892830550216,1.32504127093321,1.3608115952590143,1.8484905538470802
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_0404.lif,Pranlukast_0404,0,Image 1,Pranlukast_0404_S1_Image_1,4,82705,79608,2,81767,493,79555,15,53,15,36.75675675675676,1.1000904431715406,1.1721514073185555,1678.5208152801715,1432.0,87576,1.0567099196497365,1.0328498921275147,1460.4497474683058,1414.0,81767,86404,2.3549695740365113,0.7983414640783835,148.65685424949237,186.20710678118655,493,1161,1.1005719313682358,1.171548047901388,1675.3137084989849,1430.0,79555,87556,226,612.5,11.0,185.0,110.0,242.3460320178067,128.0,1.8933283751391148,190.1419878296146,137.0,1.3878977213840482,275.8855634466721,128.0,2.155355964427126,1.3035449238847763,1.8984374052478221,1.2414701449749486,1.259465148376633,3.2481892830550216,1.32504127093321,1.3608115952590143,1.8484905538470802
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_0404.lif,Pranlukast_0404,0,Image 1,Pranlukast_0404_S1_Image_1,5,81083,64906,1,80794,0,64906,77,265,93,12.019323671497585,1.3111114534865806,2.4728434127278107,3313.6101730552664,1340.0,85099,1.0540510433943115,1.030031821408298,1380.2426406871193,1340.0,80794,85161,,,0.0,0.0,0,0,1.3111114534865806,2.4728434127278107,3313.6101730552664,1340.0,64906,85099,208,1197.5,19.0,160.0,100.0,268.602569497735,128.0,2.0984575742010545,137.71302346302346,137.0,1.0052045508249887,230.30225248821372,128.0,1.7992363475641697,1.3035449238847763,1.8984374052478221,1.2414701449749486,1.259465148376633,3.2481892830550216,1.32504127093321,1.3608115952590143,1.8484905538470802
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_0404.lif,Pranlukast_0404,0,Image 1,Pranlukast_0404_S1_Image_1,6,62102,54037,2,49576,18996,47400,100,309,67,10.318181818181818,1.2133168014508577,2.5453703405212105,3084.988852711707,1212.0,65564,1.183596901726642,1.307419045455476,1584.5918830920368,1212.0,49576,58678,2.1725100021057067,2.5497585931196323,2299.882250993908,902.0,18996,41269,1.3824894514767931,2.2217377987001545,2692.7462120245873,1212.0,47400,65530,183,1062.5,23.0,120.0,90.0,173.3453687268033,128.0,1.3542606931781507,486.1070751737208,137.0,3.548226826085553,228.14073839662447,128.0,1.7823495187236287,1.3035449238847763,1.8984374052478221,1.2414701449749486,1.259465148376633,3.2481892830550216,1.32504127093321,1.3608115952590143,1.8484905538470802
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_0404.lif,Pranlukast_0404,0,Image 1,Pranlukast_0404_S1_Image_1,7,29992,22237,2,5,21138,4496,88,210,67,9.075581395348838,1.380357062553402,2.6055933787969434,2204.331998462214,846.0,30695,1.2,0.6881924836846169,4.414213562373095,6.414213562373095,5,6,1.3731668085911628,2.6822420851209023,2226.260930650349,830.0,21138,29026,6.004225978647687,1.341568271684033,1043.7401153701776,778.0,4496,26995,133,772.5,20.0,110.0,62.5,145.0,128.0,1.1328125,528.7857413189516,137.0,3.8597499366346835,150.27313167259786,128.0,1.1740088411921707,1.3035449238847763,1.8984374052478221,1.2414701449749486,1.259465148376633,3.2481892830550216,1.32504127093321,1.3608115952590143,1.8484905538470802
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_0404.lif,Pranlukast_0404,0,Image 1,Pranlukast_0404_S1_Image_1,8,17293,16668,0,17060,1521,16668,4,12,3,37.75,1.1088912886969042,1.0575507640865054,795.278174593052,752.0,18483,1.083470105509965,1.1097351267023554,834.5208152801713,752.0,17060,18484,2.52465483234714,0.9869562834062211,357.27817459305203,362.0,1521,3840,1.1088912886969042,1.0575507640865054,795.278174593052,752.0,16668,18483,138,282.5,10.0,55.0,65.0,185.7565650644783,128.0,1.4512231645662368,197.80999342537805,137.0,1.4438685651487448,263.98932085433165,128.0,2.062416569174466,1.3035449238847763,1.8984374052478221,1.2414701449749486,1.259465148376633,3.2481892830550216,1.32504127093321,1.3608115952590143,1.8484905538470802
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_0404.lif,Pranlukast_0404,0,Image 1,Pranlukast_0404_S1_Image_1,9,9787,6877,1,4827,5456,2527,28,48,10,10.23404255319149,1.415151955794678,1.9196564657464508,860.0060966544099,448.0,9732,1.3565361508183136,1.0037132034355962,401.4852813742385,400.0,4827,6548,1.3973607038123168,1.5080481909787518,582.1066017177982,386.0,5456,7624,3.4946576968737633,1.6900695337055407,750.3908729652601,444.0,2527,8831,84,307.5,10.0,60.0,40.0,153.8783923762171,128.0,1.2021749404391961,383.0784457478006,137.0,2.7961930346554786,157.1634349030471,128.0,1.2278393351800554,1.3035449238847763,1.8984374052478221,1.2414701449749486,1.259465148376633,3.2481892830550216,1.32504127093321,1.3608115952590143,1.8484905538470802
C:\Users\JackM\40xMBPCNP\40xN1N2N3N4lif\Pranlukast_0404.lif,Pranlukast_0404,0,Image 1,Pranlukast_0404_S1_Image_1,10,120291,115629,4,120289,5549,115557,26,103,22,26.415584415584416,1.351287306817494,1.4750635187144232,2953.0771644662755,2002.0,156248,1.300077313802592,1.1134801464882103,2231.4142135623733,2004.0,120289,156385,12.030455938006847,1.0372816881290974,1487.4619407771256,1434.0,5549,66757,1.352129252230501,1.4709640647777666,2944.870057685089,2002.0,115557,156248,315,1022.5,17.0,190.0,155.0,339.9054610147229,128.0,2.6555114141775227,259.68841232654535,137.0,1.8955358563981413,347.78202964770634,128.0,2.7170471066227058,1.3035449238847763,1.8984374052478221,1.2414701449749486,1.259465148376633,3.2481892830550216,1.32504127093321,1.3608115952590143,1.8484905538470802
