stain_label,calcium_label,overlap_px,frac_stain,stain_area,calcium_area,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff,cell_area,O4_prop,O4_mfi_norm,PDGFRa_prop,PDGFRa_mfi_norm,MBP_prop,MBP_mfi_norm
27,18,5167,0.7292872265349329,7085,9321,,,,,,,,,,,,,,,,,,,,,7211,0.35875745388989044,1.1039544144928395,0.10275967272222992,1.3271092266642552,0.9832200804326723,1.434488762683671
168,184,4919,1.0,4919,14194,,,,,,,,,,,,,,,,,,,,,4665,0.20171489817792068,1.1112121956393863,0.0,1.4140622566403938,0.9695605573419078,1.3761104844984544
199,220,4656,0.9221628045157457,5049,10025,,,,,,,,,,,,,,,,,,,,,1585,0.9772870662460568,1.2547441585975563,0.17854889589905362,1.2246464269114397,0.0,1.1823680231837472
102,116,3576,0.8734733756717147,4094,7246,,,,,,,,,,,,,,,,,,,,,6131,1.0,1.3359161146239704,0.0,1.1040416922324336,0.0,1.1451683692781884
110,123,3530,0.7037480063795853,5016,7525,,,,,,,,,,,,,,,,,,,,,2572,0.6901244167962675,1.2360904197371572,0.30909797822706064,1.7106973622183292,0.8806376360808709,1.2904297186245601
105,119,3515,0.8431278484048933,4169,4901,,,,,,,,,,,,,,,,,,,,,3690,0.7775067750677507,1.2941939014315482,0.0,1.0753514618955882,0.5943089430894309,1.2559883373053442
294,339,3433,0.9552031163049527,3594,7162,,,,,,,,,,,,,,,,,,,,,1623,0.2526186075169439,1.135264454719936,0.4048059149722736,2.501303991874756,0.6678989525569933,1.2169791235602798
138,146,3370,0.881506670154329,3823,11293,,,,,,,,,,,,,,,,,,,,,975,0.9774358974358974,1.2031705225126117,0.0,1.200714877485178,0.3384615384615385,1.2542396231488127
50,39,3213,0.9551129607609988,3364,10012,,,,,,,,,,,,,,,,,,,,,5682,0.6990496304118268,1.303857339648827,0.0,1.8196938452192462,0.9940161914818726,1.5266159595503368
35,30,3169,0.7342446709916589,4316,12306,,,,,,,,,,,,,,,,,,,,,27,0.0,1.0935414187244166,1.0,1.9662055301363577,0.0,1.177777898201239
