stain_label,calcium_label,overlap_px,frac_stain,stain_area,calcium_area,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff,cell_area,O4_prop,O4_mfi_norm,PDGFRa_prop,PDGFRa_mfi_norm,MBP_prop,MBP_mfi_norm
91,36,5955,0.858316517728452,6938,10782,16.94727662205696,0.7605633802816901,5.405297368764877,9.80257173627615,7.144704885780811,0.08315842105792119,0.14003673908965927,0.11712630960296412,65.0,70.0,61.0,0.045454545454545456,0.7605633802816901,0.3709677419354839,16.94727662205696,0.1293685238324959,0.1293685238324959,5925.74755859375,0.003586709266528487,0.02370418794453144,456,1.0,1.643500449872679,0.0,0.8407153643084325,0.0,1.6584943792422087
99,46,5559,0.9571280991735537,5808,14441,0.35577267582993954,0.0,1.2557975231320597,0.3549042023951188,0.0008684734348207712,0.01931996189433938,0.005070060034215983,1.423726942329133e-05,65.0,70.0,61.0,0.25757575757575757,0.0,0.0,0.35577267582993954,0.002715821952900302,0.002715821952900302,5748.794921875,-0.0003310665488243103,0.007759862579405308,2959,0.24873267995944576,1.5654343088909215,0.0,1.1753560803042884,0.9814126394052045,3.0035190996808705
363,207,4068,0.769434461887649,5287,4619,37.05134716239991,0.0,1.3110686633735895,0.852927740488667,36.19841942191124,0.01986467671778166,0.012361271601285029,0.5934167118346105,66.0,69.0,61.0,0.0,0.0,1.0,37.05134716239991,0.2850103627876916,0.2850103627876916,1306.5970458984375,-0.0009504628833383322,0.04218512028455734,0,0.0,,0.0,,0.0,
511,272,3941,0.9059770114942529,4350,9289,46.76455718278885,0.8714285714285714,6.408958405372687,15.411319568753242,31.353237614035606,0.09710543038443464,0.22335245751816293,0.505697380871542,66.0,69.0,62.0,0.26865671641791045,0.8714285714285714,0.9841269841269841,46.76455718278885,0.3569813525403729,0.3569813525403729,1122.7664794921875,-0.004271671175956726,0.033521704375743866,1875,0.2554666666666667,1.5634809013831135,0.38293333333333335,2.7942725143368397,0.5584,2.1018434225277383
132,68,3904,0.9475728155339805,4120,4492,11.674541374115506,0.056338028169014086,2.96080609515775,4.528979907539906,7.1455614665756,0.045550863002426924,0.0646997129648558,0.11714035191107541,65.0,70.0,61.0,0.16666666666666666,0.056338028169014086,0.25806451612903225,11.674541374115506,0.08911863644362981,0.08911863644362981,1622.1197509765625,-0.005039404612034559,0.026816602796316147,192,1.0,1.8311476306401675,0.0,0.88051939489078,0.0,1.1223069718220058
314,186,3835,0.8783783783783784,4366,4481,14.744766738265753,0.38571428571428573,5.080168846063316,8.756744902580976,5.988021835684776,0.07697225524338358,0.12690934641421706,0.09816429238827502,66.0,69.0,61.0,0.22388059701492538,0.38571428571428573,0.04838709677419355,14.744766738265753,0.11342128260204425,0.11342128260204425,4180.2099609375,-0.0019920438062399626,0.030244670808315277,906,0.0,1.2489026563963903,0.024282560706401765,1.2686605235621875,0.9790286975717439,2.550681394429289
705,366,3811,1.0,3811,20291,13.303859166800976,0.7714285714285715,5.665384590975009,8.10748415067792,5.196375016123056,0.08715976293807706,0.11749977029967999,0.0838125002600493,65.0,69.0,62.0,0.45454545454545453,0.7714285714285715,0.8571428571428571,13.303859166800976,0.10155617684580898,0.10155617684580898,3727.53271484375,0.0019687083549797535,0.01304438803344965,0,0.0,,0.0,,0.0,
690,370,3810,0.9812001030131342,3883,8380,24.520565204322338,0.8142857142857143,5.389455527998507,11.379372633993626,13.141192570328712,0.08291470043074627,0.16491844397092212,0.21195471887626954,65.0,69.0,62.0,0.12121212121212122,0.8142857142857143,1.0,24.520565204322338,0.18717988705589572,0.18717988705589572,1455.07861328125,-0.0007959781214594841,0.027941372245550156,1312,1.0,1.7466210862072118,0.0,1.1096508543615446,0.0,1.2352295014486794
734,405,3798,0.7202730893229661,5273,4454,9.842147212708369,0.0,2.940127314068377,4.35949169867672,5.482655514031649,0.04523272790874426,0.06318103911125682,0.08842992764567176,65.0,69.0,62.0,0.0,0.0,0.0,9.842147212708369,0.075130894753499,0.075130894753499,1292.79296875,0.012255430221557617,0.03280332311987877,0,0.0,,0.0,,0.0,
183,104,3771,0.7079031349727801,5327,4381,14.833899114280939,0.1,3.7118317909771577,3.943804670125246,10.890094444155693,0.057105104476571654,0.05715658942210502,0.17852613842878184,65.0,69.0,61.0,0.24242424242424243,0.1,0.9838709677419355,14.833899114280939,0.11410691626369954,0.11410691626369954,3077.636962890625,-0.0038714611437171698,0.022060442715883255,595,1.0,1.8432330743775869,0.0,0.861363178183624,0.0,1.517345723351071
