stain_label,calcium_label,overlap_px,frac_stain,stain_area,calcium_area,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff,cell_area,O4_prop,O4_mfi_norm,PDGFRa_prop,PDGFRa_mfi_norm,MBP_prop,MBP_mfi_norm
48,50,7984,0.8085063291139241,9875,11450,119.68992513418198,1.0,14.55893960595131,46.17554622888565,73.51437890529633,0.21729760605897477,0.7103930189059331,1.113854225837823,67.0,65.0,66.0,0.7941176470588235,1.0,1.0,119.68992513418198,0.9136635506426105,0.9136635506426105,2372.89697265625,0.007945762015879154,0.025337086990475655,0,0.0,,0.0,,0.0,
18,23,7089,0.746524852569503,9496,7150,43.00016286969185,0.9848484848484849,7.061032899655402,15.871888905763626,27.128273963928223,0.1053885507411254,0.24418290624251732,0.4110344539989125,67.0,65.0,66.0,0.5441176470588235,0.9848484848484849,1.0,43.00016286969185,0.32824551808925073,0.32824551808925073,2524.41357421875,0.007434666622430086,0.01875382289290428,0,0.0,,0.0,,0.0,
16,15,6261,0.7003355704697987,8940,8648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,65.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,5042.224609375,-0.0019699602853506804,0.009167855605483055,2748,0.0,1.7642458381696926,1.0,1.9683389833973453,0.027292576419213975,1.2190655939778652
24,32,5698,0.8907300297014226,6397,8882,0.0,0.0,0.06174891523551196,0.0,0.0,0.0009216256005300293,0.0,0.0,67.0,65.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,4188.763671875,0.0008547373581677675,0.013647396117448807,7831,1.0,2.121010517486792,0.0,1.0015534652583122,0.18988634912527136,1.1281124307440966
82,99,5642,0.8732394366197183,6461,6864,37.615613617002964,0.9696969696969697,4.283283334225416,12.421870894730091,25.193742722272873,0.06489823233674873,0.19110570607277064,0.37602601078019215,66.0,65.0,67.0,0.16417910447761194,0.9696969696969697,1.0,37.615613617002964,0.28496676982578,0.28496676982578,1511.8546142578125,0.0064165592193603516,0.017255809158086777,1095,1.0,2.1116112515925867,0.0,1.1574428704980328,0.0,1.1884444385705608
83,95,5602,1.0,5602,11130,0.0,0.0,1.5554006480670068,0.0,0.0,0.02356667648586374,0.0,0.0,66.0,65.0,67.0,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,4413.6357421875,0.0005091892089694738,0.010924752801656723,0,0.0,,0.0,,0.0,
88,103,5581,0.7776229622404904,7177,5622,22.415799528360367,0.10606060606060606,3.02011495368788,8.04817819595337,14.367621332406998,0.045759317480119396,0.12381812609159029,0.2144421094389104,66.0,65.0,67.0,0.0,0.10606060606060606,0.9852941176470589,22.415799528360367,0.16981666309363913,0.16981666309363913,1068.7408447265625,0.0016380586894229054,0.03067397139966488,1748,0.7311212814645309,1.523329683154426,0.0,1.156550559957254,0.45080091533180777,1.2543908369251853
25,39,5294,0.8399174996033635,6303,7205,15.4331419095397,0.24242424242424243,5.629041813313961,8.05106084421277,7.382081065326929,0.08401554945244719,0.12386247452635031,0.11184971311101408,67.0,65.0,66.0,0.029411764705882353,0.24242424242424243,0.13432835820895522,15.4331419095397,0.11781024358427251,0.11781024358427251,950.7283325195312,0.006488149985671043,0.027402883395552635,0,0.0,,0.0,,0.0,
35,42,4949,0.9311382878645343,5315,7473,0.0,0.0,0.06260519035276957,0.0,0.0,0.0009344058261607398,0.0,0.0,67.0,65.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,4148.720703125,-0.00017066067084670067,0.013429396785795689,4576,1.0,1.8128573639930095,0.0,1.1744586377558213,0.14423076923076922,1.1971883550870255
84,98,4789,0.9130600571973307,5245,6510,87.14105319976807,1.0,24.866905465722084,43.423383355140686,43.71766984462738,0.3767712949351831,0.668052051617549,0.6525025349944386,66.0,65.0,67.0,0.8507462686567164,1.0,1.0,87.14105319976807,0.6601594939376368,0.6601594939376368,2375.24462890625,0.00016851024702191353,0.039222054183483124,2767,0.9667509938561619,1.9303934748478202,0.0,1.1188435489944721,0.3267076255872786,1.2528121836312875
