calcium_label,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff
1,85.15702491998672,1.0,1.1753044532961212,46.837113320827484,38.31991159915924,0.017283889019060607,0.669101618868964,0.5806047211993824,68.0,70.0,66.0,0.0,1.0,1.0,85.15702491998672,0.6261545949999023,0.6261545949999023,1108.7867431640625,0.008247687481343746,0.03154237940907478
2,189.9949609041214,1.0,8.523463282734156,95.66175401210785,94.33320689201355,0.1253450482755023,1.366596485887255,1.429291013515357,68.0,70.0,66.0,0.18840579710144928,1.0,1.0,189.9949609041214,1.3970217713538338,1.3970217713538338,991.0626831054688,0.007601610850542784,0.029037976637482643
3,0.6766185367014259,0.0,0.9550494839204475,0.6285453157033771,0.04807322099804878,0.014044845351771288,0.008979218795762531,0.0007283821363340725,68.0,70.0,66.0,0.0,0.0,0.0,0.6766185367014259,0.00497513629927519,0.00497513629927519,1455.286865234375,0.0017366188112646341,0.02921895496547222
4,240.20630753040314,0.9859154929577465,2.093228190904483,120.52131867408752,119.68498885631561,0.030782767513301224,1.721733123915536,1.8134089220653882,68.0,70.0,66.0,0.0,0.9859154929577465,1.0,240.20630753040314,1.7662228494882584,1.7662228494882584,442.86724853515625,0.0056968675926327705,0.08431057631969452
5,5.385777593830426,0.0,4.568438055925071,3.717903819291678,1.667873774538748,0.0671829125871334,0.05311291170416683,0.025270814765738607,68.0,70.0,66.0,0.014492753623188406,0.0,0.0,5.385777593830426,0.039601305836988426,0.039601305836988426,1273.820068359375,-0.0011062928242608905,0.029979510232806206
6,69.87751585245132,1.0,2.5657752943225205,35.945945024490356,33.93157082796097,0.03773198962239001,0.5135135003498622,0.5141147095145602,68.0,70.0,66.0,0.0,1.0,1.0,69.87751585245132,0.5138052636209656,0.5138052636209656,1004.201171875,0.006576343439519405,0.027709148824214935
7,2.3453417290002108,0.028169014084507043,1.123608743888326,2.3453417290002108,0.0,0.016523657998357734,0.03350488184286016,0.0,68.0,70.0,66.0,0.0,0.028169014084507043,0.0,2.3453417290002108,0.017245159772060373,0.017245159772060373,659.173583984375,0.0030008824542164803,0.053109973669052124
8,107.613350212574,1.0,3.308645140292356,54.646683394908905,52.9666668176651,0.048656546180769936,0.7806669056415558,0.8025252548131075,68.0,70.0,66.0,0.028985507246376812,1.0,1.0,107.613350212574,0.7912746339159853,0.7912746339159853,517.5354614257812,0.005016346927732229,0.02331407740712166
9,169.79276871681213,1.0,8.510393087286502,96.73890542984009,73.05386328697205,0.12702079234755972,1.3819843632834299,1.1068767164692734,67.0,70.0,66.0,0.0,1.0,1.0,169.79276871681213,1.2484762405647951,1.2484762405647951,1762.768310546875,0.015667570754885674,0.07403656095266342
10,0.0,0.0,2.6761661266355077,0.0,0.0,0.03935538421522805,0.0,0.0,68.0,70.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,460.1585388183594,-0.006755756679922342,0.04245733469724655
11,223.73970127105713,1.0,1.341875180369243,122.41469860076904,101.32500267028809,0.01973345853484181,1.748781408582415,1.535227313186183,68.0,70.0,66.0,0.0,1.0,1.0,223.73970127105713,1.6451448622871847,1.6451448622871847,737.2648315429688,0.002089924644678831,0.026073867455124855
12,103.88911983370781,1.0,0.5546266734600067,67.43008387088776,36.45903596282005,0.008156274609705982,0.9632869124412536,0.5524096358003039,68.0,70.0,66.0,0.0,1.0,1.0,103.88911983370781,0.7638905870125574,0.7638905870125574,1223.275634765625,-0.002558884909376502,0.04193646460771561
13,0.5461619244888425,0.0,1.584480900899507,0.44586132193217054,0.10030060255667195,0.0233011897191104,0.006369447456173865,0.0015197060993435143,68.0,70.0,66.0,0.0,0.0,0.0,0.5461619244888425,0.00401589650359443,0.00401589650359443,874.1627197265625,-0.013336410745978355,0.040482260286808014
14,259.47485822439194,1.0,0.7885194715927355,112.71158522367477,146.76327300071716,0.01159587458224611,1.610165503195354,2.223685954556321,68.0,70.0,66.0,0.0,1.0,1.0,259.47485822439194,1.9079033692969996,1.9079033692969996,563.0542602539062,0.008777300827205181,0.025981295853853226
15,149.46016019582748,1.0,5.38355294521898,78.22508651018143,71.23507368564606,0.0791698962532203,1.1175012358597347,1.0793192982673645,68.0,70.0,66.0,0.0,1.0,1.0,149.46016019582748,1.0989717661457903,1.0989717661457903,530.5153198242188,0.0030127789359539747,0.043749965727329254
16,0.26603376027196646,0.0,1.678985187667422,0.26603376027196646,0.0,0.02469095864216797,0.003800482289599521,0.0,68.0,70.0,66.0,0.0,0.0,0.0,0.26603376027196646,0.0019561305902350474,0.0019561305902350474,1301.9197998046875,0.004899000283330679,0.05148564279079437
17,6.846578930038959,0.028169014084507043,4.444341918162536,5.514999627601355,1.3315793024376035,0.06535796938474317,0.07878570896573364,0.020175443976327326,68.0,70.0,66.0,0.0,0.028169014084507043,0.0,6.846578930038959,0.0503424921326394,0.0503424921326394,895.280029296875,-0.0009118327288888395,0.042290929704904556
18,192.65523028373718,1.0,0.08518615155480802,90.16617119312286,102.48905909061432,0.0012527375228648238,1.2880881599017553,1.5528645316759746,68.0,70.0,66.0,0.0,1.0,1.0,192.65523028373718,1.4165825756157147,1.4165825756157147,1161.1275634765625,-0.0024098653811961412,0.026051877066493034
