stain_label,calcium_label,overlap_px,frac_stain,stain_area,calcium_area,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff,cell_area,O4_prop,O4_mfi_norm,PDGFRa_prop,PDGFRa_mfi_norm,MBP_prop,MBP_mfi_norm
329,212,13130,0.7812685945495657,16806,14289,187.90888415277004,0.9859154929577465,0.012951320968568325,77.16554807126522,110.74333608150482,0.00019330329803833322,1.102364972446646,1.6528856131567884,67.0,70.0,67.0,0.0,0.9859154929577465,1.0,187.90888415277004,1.3715976945457666,1.3715976945457666,582.6047973632812,-0.004322727210819721,0.027194522321224213,442,1.0,1.3430503830336031,0.0,1.0194150828796436,0.0,5.1792034724666225
305,210,11688,0.7982516049719983,14642,13668,132.00589433312416,1.0,0.8999347744393162,57.05877211689949,74.94712221622467,0.013431862305064421,0.815125315955707,1.1186137644212637,67.0,70.0,67.0,0.0,1.0,1.0,132.00589433312416,0.96354667396441,0.96354667396441,738.3919677734375,-0.001071198028512299,0.016625432297587395,7166,0.15475858219369243,1.2624742582162576,0.0,0.9325589757476789,0.9899525537259279,3.887173246995224
192,117,10822,0.7643734990817912,14158,14611,125.08401393890381,1.0,0.11147211957722902,62.80306088924408,62.28095304965973,0.0016637629787646124,0.8971865841320583,0.9295664634277572,67.0,70.0,67.0,0.0,1.0,1.0,125.08401393890381,0.9130219995540424,0.9130219995540424,973.7728271484375,0.0005458766245283186,0.013646750710904598,9544,0.0,1.8237572546545497,0.0003143336127409891,0.9993291447037315,0.999685666387259,2.727239893478916
392,258,8909,0.7044915388265064,12646,9630,174.14522743225098,1.0,2.14657289464958,80.92823195457458,93.21699547767639,0.0320384014126803,1.1728729268778926,1.3912984399653192,67.0,69.0,67.0,0.0,1.0,1.0,174.14522743225098,1.2804796134724337,1.2804796134724337,644.7310791015625,-0.0011033727787435055,0.02137335017323494,1761,0.0,1.045031345591595,0.0,1.0349042387764698,1.0,2.77137947769635
373,236,7947,0.8830981220135571,8999,12220,209.09960639476776,0.9859154929577465,0.4019721552467672,90.23489773273468,118.86470866203308,0.0059995844066681675,1.2890699676104955,1.774100129284076,67.0,70.0,67.0,0.0,0.9859154929577465,1.0,209.09960639476776,1.5262744992318815,1.5262744992318815,1045.25390625,-0.00443293247371912,0.023281889036297798,10770,0.714577530176416,1.7054584809593112,0.3266480965645311,3.2398709757091315,0.2901578458681523,1.98281634736918
100,63,5911,0.7208536585365853,8200,7032,70.3597292304039,0.9859154929577465,0.9313556645065546,30.19042593240738,40.16930329799652,0.013900830813530666,0.43129179903439113,0.5995418402686048,67.0,70.0,67.0,0.0,0.9859154929577465,1.0,70.3597292304039,0.5135746659153569,0.5135746659153569,979.7134399414062,-0.004151058383285999,0.02932218462228775,2839,0.5477280732652342,1.1669301787234574,0.49559704121169423,1.4325542019703024,0.6939063050369848,2.52652461650202
325,209,5772,0.7330454660909321,7874,5860,203.80270504951477,1.0,2.7584520233795047,97.61456453800201,106.18814051151276,0.04117092572208216,1.3944937791143144,1.5848976195748172,67.0,70.0,67.0,0.014705882352941176,1.0,1.0,203.80270504951477,1.4876109857628816,1.4876109857628816,874.1109008789062,0.002398658310994506,0.01942260004580021,5167,0.524869363266886,1.4754183347466119,0.06638281401199922,1.0151363807021185,0.7574995161602477,2.9274752197785654
352,227,5666,0.9725369035358736,5826,10577,175.3447321653366,1.0,0.18525859084911644,84.82535886764526,90.51937329769135,0.002765053594762932,1.211790840966361,1.351035422353602,67.0,70.0,67.0,0.0,1.0,1.0,175.3447321653366,1.2798885559513622,1.2798885559513622,692.9302368164062,0.007171313278377056,0.024323495104908943,5145,0.8384839650145772,1.703105667783306,0.1597667638483965,2.061275620839096,0.5343051506316813,3.081175519454946
85,56,5497,0.7942493859268892,6921,7487,192.61474192142487,1.0,1.153552318108268,100.67837452888489,91.93636739253998,0.017217198777735344,1.438262493269784,1.3721845879483578,67.0,70.0,67.0,0.0,1.0,1.0,192.61474192142487,1.405947021324269,1.405947021324269,557.4364624023438,-0.0036862690467387438,0.03034638613462448,6754,0.7016582765768433,1.3812703322435087,0.473349126443589,2.9780693463575436,0.6150429375185076,3.4111962656315553
215,124,5468,0.9855803893294881,5548,11661,264.92257964611053,1.0,0.26242518224171363,119.0244892835617,145.89809036254883,0.003916793764801696,1.7003498469080245,2.1775834382469976,67.0,70.0,67.0,0.0,1.0,1.0,264.92257964611053,1.9337414572708798,1.9337414572708798,797.72900390625,-0.00017983642464969307,0.021056100726127625,1055,0.03317535545023697,1.3327586243954583,0.05118483412322275,1.1405303518305818,0.9355450236966825,1.9980515213503103
