calcium_label,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff
1,97.2243474740535,0.20930232558139536,0.03450273811540683,8.966296346858144,88.25805112719536,0.0006509950587812609,0.10548583937480169,1.4009214464634183,53.0,85.0,63.0,0.0,0.20930232558139536,0.984375,97.2243474740535,0.6569212667165777,0.6569212667165777,1763.1214599609375,-0.00473753409460187,0.03018425591289997
2,1.402415600605309,0.0,0.1417094519129023,1.393023087643087,0.0093925129622221,0.0026737632436396657,0.01638850691344808,0.00014908750733685873,53.0,85.0,63.0,0.0,0.0,0.0,1.402415600605309,0.009475781085171006,0.009475781085171006,1869.775390625,0.0043085552752017975,0.02930445596575737
3,146.60321664065123,0.8023255813953488,0.06028186995536089,52.76310979574919,93.84010684490204,0.0011373937727426583,0.6207424681852846,1.4895255054746355,53.0,85.0,63.0,0.0,0.8023255813953488,1.0,146.60321664065123,0.9905622745989948,0.9905622745989948,1608.910888671875,-0.0039239563047885895,0.023174067959189415
4,11.159263437148184,0.08139534883720931,1.1479550881776959,5.499698755796999,5.659564681351185,0.021659529965616903,0.0647023383034941,0.08983436002144737,53.0,85.0,63.0,0.0,0.08139534883720931,0.015625,11.159263437148184,0.07540042862937962,0.07540042862937962,3451.497314453125,0.006536314729601145,0.028750183060765266
5,116.04807943850756,0.7790697674418605,0.1333783846348524,37.26858980208635,78.7794896364212,0.0025165732949972153,0.43845399767160415,1.2504680894670033,53.0,85.0,63.0,0.0,0.7790697674418605,1.0,116.04807943850756,0.7841086448547808,0.7841086448547808,1746.4613037109375,-0.009834717027842999,0.033160530030727386
6,11.74448088183999,0.46511627906976744,1.6106539331376553,6.279308144003153,5.465172737836838,0.030389696851653873,0.07387421345886062,0.08674877361645775,53.0,85.0,63.0,0.05555555555555555,0.46511627906976744,0.859375,11.74448088183999,0.07935460055297291,0.07935460055297291,4085.921142578125,0.004839594010263681,0.013126589357852936
7,17.153995601460338,0.2558139534883721,4.123237103223801,7.644515490159392,9.509480111300945,0.07779692647592076,0.08993547635481638,0.15094412875080865,53.0,85.0,63.0,0.16666666666666666,0.2558139534883721,0.859375,17.153995601460338,0.11590537568554282,0.11590537568554282,2181.3955078125,0.0037868216168135405,0.021691270172595978
8,13.564832337200642,0.6511627906976745,3.6927051581442356,7.049917481839657,6.514914855360985,0.06967368222913652,0.08294020566870185,0.10341134691049182,53.0,85.0,63.0,0.5555555555555556,0.6511627906976745,0.984375,13.564832337200642,0.09165427254865298,0.09165427254865298,5855.37060546875,-0.000777609646320343,0.012755585834383965
9,3.082766945939511,0.16279069767441862,0.49686111381743103,2.9029802763834596,0.1797866695560515,0.009374737996555303,0.034152709133923057,0.002853756659619865,53.0,85.0,63.0,0.0,0.16279069767441862,0.0,3.082766945939511,0.020829506391483184,0.020829506391483184,4032.314697265625,-0.0042957435362041,0.02043840102851391
10,31.451734349131584,0.18604651162790697,0.8297442484181374,12.791465446352959,18.660268902778625,0.01565555185694599,0.15048782878062306,0.2961947444885496,53.0,85.0,63.0,0.0,0.18604651162790697,1.0,31.451734349131584,0.2125117185752134,0.2125117185752134,1119.60693359375,0.0019310759380459785,0.03983134776353836
