calcium_label,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff
1,8.084274283028208,0.034482758620689655,0.02223322819918394,2.0937117993598804,5.990562483668327,0.00031761754570262774,0.036731785953682115,0.08557946405240467,70.0,57.0,70.0,0.0,0.034482758620689655,0.4225352112676056,8.084274283028208,0.06365570301597014,0.06365570301597014,4782.38623046875,0.0023920265957713127,0.017598915845155716
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,57.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,5305.6025390625,0.0003865852195303887,0.023070018738508224
3,9.521830306388438,0.20689655172413793,0.026451852405443788,2.4805648336187005,7.041265472769737,0.00037788360579205413,0.04351868129155615,0.10058950675385339,70.0,57.0,70.0,0.0,0.20689655172413793,1.0,9.521830306388438,0.07497504178258613,0.07497504178258613,5557.68212890625,-0.0003273140173405409,0.01255146786570549
4,21.76821464113891,0.5862068965517241,0.0616936725564301,4.88271520845592,16.88549943268299,0.0008813381793775729,0.08566167032378807,0.24122142046689987,70.0,57.0,70.0,0.0,0.5862068965517241,1.0,21.76821464113891,0.17140326489085758,0.17140326489085758,5899.1572265625,-0.0004028190451208502,0.016038663685321808
5,8.183980360539863,0.0,0.1448520701378584,0.7071845418831799,7.476795818656683,0.0020693152876836915,0.012406746348827718,0.10681136883795261,70.0,57.0,70.0,0.0,0.0,0.014084507042253521,8.183980360539863,0.06444079024047136,0.06444079024047136,1057.5633544921875,-0.0182011928409338,0.05126955732703209
6,14.491279886104167,0.017241379310344827,0.10854784108232707,2.9154429147019982,11.575836971402168,0.0015506834440332437,0.05114812131056137,0.16536909959145954,70.0,57.0,70.0,0.014084507042253521,0.017241379310344827,0.9577464788732394,14.491279886104167,0.11410456603231627,0.11410456603231627,3633.209716796875,6.481731543317437e-05,0.024462155997753143
7,0.5828369022347033,0.0,0.03581297351047397,0.046491146087646484,0.5363457561470568,0.0005116139072924852,0.0008156341418885349,0.007662082230672241,70.0,57.0,70.0,0.0,0.0,0.0,0.5828369022347033,0.004589266946729947,0.004589266946729947,10896.984375,-0.055936090648174286,0.2359437793493271
8,18.096246860921383,0.7241379310344828,2.08466879487969,7.557199582457542,10.53904727846384,0.029780982783995567,0.1325824488150446,0.15055781826376916,70.0,57.0,70.0,0.0,0.7241379310344828,0.8450704225352113,18.096246860921383,0.1424901327631605,0.1424901327631605,8994.431640625,0.0034631374292075634,0.02255615033209324
9,5.410362653201446,0.0,0.02058383813709952,1.4814867766108364,3.9288758765906096,0.0002940548305299931,0.025990996080891865,0.05612679823700871,70.0,57.0,70.0,0.0,0.0,0.014084507042253521,5.410362653201446,0.04260128073386965,0.04260128073386965,4692.69873046875,0.0035208682529628277,0.01924196630716324
10,12.18472462380305,0.0,0.0885951342061162,2.8638670020736754,9.320857621729374,0.0012656447743730887,0.05024328073813466,0.1331551088818482,70.0,57.0,70.0,0.0,0.0,0.07042253521126761,12.18472462380305,0.09594271357325236,0.09594271357325236,6171.00439453125,0.0005447575240395963,0.03664934262633324
11,41.91014152765274,1.0,3.082543284384883,11.860422909259796,30.049718618392944,0.04403633263406976,0.20807759489929467,0.42928169454847065,70.0,57.0,70.0,0.19718309859154928,1.0,1.0,41.91014152765274,0.33000111439096647,0.33000111439096647,5701.50732421875,-0.004482541233301163,0.01601775363087654
12,30.163563802838326,1.0,4.913562998175621,10.727714791893959,19.435849010944366,0.07019375711679458,0.1882055226648063,0.2776549858706338,70.0,57.0,70.0,0.5070422535211268,1.0,1.0,30.163563802838326,0.23750837640030178,0.23750837640030178,5197.91064453125,-0.0015333277406170964,0.012532725930213928
