calcium_label,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff
1,,,,,,,,,,,,,,,,,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.552532196044922,0.0044984715059399605,0.042345546185970306
3,,,,,,,,,,,,,,,,,,10.682307243347168,0.003984569106251001,0.028677677735686302
4,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,16.108657836914062,-0.005006279796361923,0.04770379140973091
6,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,10.587209701538086,0.0019350541988387704,0.03185418248176575
8,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,11.789623260498047,-0.005788114387542009,0.02995355986058712
11,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,10.639333724975586,0.0012636227766051888,0.010378196835517883
14,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,11.859780311584473,-0.000536444887984544,0.02048243023455143
18,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,
22,0.009523606859147549,0.0,0.0,0.0,0.009523606859147549,0.0,0.0,0.00015116836284361187,68.0,70.0,63.0,0.0,0.0,0.0,0.009523606859147549,7.160606661013194e-05,7.160606661013194e-05,20.10579490661621,-0.0009990711696445942,0.024018865078687668
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.017962455749512,-0.009374027140438557,0.02762824483215809
24,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,10.056028366088867,-4.7264620661735535e-08,0.007105529308319092
26,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,12.075590133666992,-0.0088057154789567,0.04007159173488617
32,,,,,,,,,,,,,,,,,,11.839696884155273,0.005618646740913391,0.0373699776828289
33,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,20.304821014404297,-0.001065487856976688,0.03081073984503746
41,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,10.73685359954834,-0.004925430286675692,0.02184145897626877
46,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,
50,,,0.0,,,0.0,,,35.0,,,0.0,,,,,,11.61186408996582,-0.0014070718316361308,0.023179952055215836
51,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,11.389913558959961,-0.004457435570657253,0.028942305594682693
54,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,,,,10.768190383911133,-0.001978358021005988,0.014779371209442616
56,,,,,,,,,,,,,,,,,,10.446514129638672,0.007489511277526617,0.02869257517158985
57,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,12.097309112548828,0.006155760493129492,0.023851053789258003
60,,,,,,,,,,,,,,,,,,10.656574249267578,0.006277599837630987,0.05990205705165863
61,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,13.099090576171875,-0.0008169650100171566,0.010694962926208973
65,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,11.831842422485352,-0.006290355231612921,0.02130061760544777
67,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,10.58449935913086,-0.00042457118979655206,0.02922966331243515
71,,,,,,,,,,,,,,,,,,10.47149658203125,0.00281922216527164,0.01836097054183483
72,,,,,,,,,,,,,,,,,,10.407905578613281,-0.004076350014656782,0.040424589067697525
73,,,,,,,,,,,,,,,,,,,,
74,,0.0,0.0,0.0,,0.0,0.0,,68.0,70.0,,0.0,0.0,,,,,15.928670883178711,0.00612193439155817,0.019060947000980377
75,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,11.629728317260742,0.006422924343496561,0.030029578134417534
80,,,,,,,,,,,,,,,,,,13.174123764038086,0.0037359006237238646,0.03268381580710411
81,,,0.0,,,0.0,,,43.0,,,0.0,,,,,,14.380650520324707,-0.0032693801913410425,0.03153412044048309
82,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,10.054527282714844,0.0,
84,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,
87,,,0.0,,0.0,0.0,,0.0,67.0,,5.0,0.0,,0.0,,,,14.501174926757812,0.004422708414494991,0.030508434399962425
88,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,14.308633804321289,-0.0004353045078460127,0.035916704684495926
90,,,,,,,,,,,,,,,,,,,,
