stain_label,calcium_label,overlap_px,frac_stain,stain_area,calcium_area,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff,cell_area,O4_prop,O4_mfi_norm,PDGFRa_prop,PDGFRa_mfi_norm,MBP_prop,MBP_mfi_norm
408,399,4170,0.9215469613259668,4525,10811,,,,,,,,,,,,,,,,,,,,,1981,0.5759717314487632,1.291666413917736,0.5391216557294296,2.2071518027926844,0.010095911155981827,1.1420232223000815
357,358,3311,0.8059883154819864,4108,9519,,,,,,,,,,,,,,,,,,10.229751586914062,0.0027487243060022593,0.013900740072131157,4847,0.9995873736331752,1.7662999118180627,0.08995254796781514,1.2172089614383754,0.0010315659170621002,1.0929603613195167
66,37,2587,0.963859910581222,2684,6633,,,,,,,,,,,,,,,,,,,,,1984,0.21421370967741934,1.145800242407276,0.827116935483871,3.3238354687138707,0.0,1.1925089258359947
317,310,2330,1.0,2330,7835,4.677828280895483,0.0,1.8060715030878782,0.23200457444181666,4.445823706453666,0.026174949320114178,0.003362385136837923,0.06946599541333853,69.0,69.0,64.0,0.0,0.0,0.06153846153846154,4.677828280895483,0.03517164120974047,0.03517164120974047,16.436758041381836,0.0032199115958064795,0.028394805267453194,2311,0.9138900908697534,1.5553391494760747,0.4919948074426655,2.0404231961138324,0.0,1.1578582687385786
259,254,2306,0.8051675977653632,2864,7574,,,0.0,,0.9104794629965909,0.0,,0.06503424735689935,1.0,,14.0,,,,,,,10.238579750061035,0.0,,2157,0.0,0.9831763922874899,1.0,5.0576973090453095,0.0,1.0743444752506017
361,351,2294,0.9321414059325478,2461,4458,,,,,,,,,,,,,,,,,,11.083333969116211,0.005069818813353777,0.02022937498986721,1993,0.09131961866532864,1.0080883898357251,0.9688911189162067,4.479274943937435,0.0,0.9972426148839999
443,433,2268,0.9032258064516129,2511,5286,,,,,,,,,,,,,,,,,,,,,2936,0.7779291553133515,1.4034266390558856,0.44550408719346046,2.1846304188258334,0.0,1.071376755987806
202,204,2251,1.0,2251,6611,,,,,,,,,,,,,,,,,,10.519588470458984,-0.006504171062260866,0.021324584260582924,0,0.0,,0.0,,0.0,
311,319,2220,0.8581368380363356,2587,3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,14.77688217163086,-0.0012924001784995198,0.009576586075127125,9,0.0,0.8902626694872153,1.0,1.9876888681337441,0.0,1.0143684882552044
463,467,2104,0.9473210265646106,2221,3690,10.07905798428692,0.014084507042253521,2.577711495105177,3.1216602998320013,6.957397684454918,0.03790752198684084,0.04459514714045716,0.10870933881960809,68.0,70.0,64.0,0.014492753623188406,0.014084507042253521,0.13846153846153847,10.07905798428692,0.07521685062900686,0.07521685062900686,12.19701862335205,-0.0059931231662631035,0.027505362406373024,1260,0.0,0.8645194281061249,1.0,3.849700857703818,0.0,0.8856162639613082
417,406,1998,1.0,1998,7877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,69.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,13.084676742553711,0.0040316530503332615,0.0140274278819561,1474,0.016960651289009497,1.069433311561342,1.0,3.9678535332689804,0.0,1.0570328193964318
134,132,1993,0.7918156535558204,2517,5740,,,,,,,,,,,,,,,,,,,,,1553,0.0,0.9774502035511061,1.0,3.8918227839794985,0.0,1.058399527621039
289,288,1990,0.9594985535197685,2074,6303,0.0,0.0,0.00599110359326005,0.0,0.0,8.682758830811666e-05,0.0,0.0,69.0,69.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,13.558623313903809,0.002976019401103258,0.011572454124689102,0,0.0,,0.0,,0.0,
290,283,1913,0.9550673989016475,2003,8229,,,,,,,,,,,,,,,,,,,,,0,0.0,,0.0,,0.0,
37,29,1815,1.0,1815,3306,,,,,,,,,,,,,,,,,,,,,1044,0.0,1.225441856618725,1.0,2.764271098428069,0.0,1.2173899408216065
81,53,1799,0.8932472691161867,2014,6454,,,,,,,,,,,,,,,,,,11.389913558959961,-0.004457435570657253,0.028942305594682693,0,0.0,,0.0,,0.0,
228,218,1799,1.0,1799,11211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,15.991080284118652,-0.0014800295466557145,0.009149852208793163,1677,0.0,1.0980207484779518,1.0,4.068232319499862,0.0,1.0905443503972638
51,34,1779,0.9785478547854786,1818,2821,,,,,,,,,,,,,,,,,,,,,1607,0.6838830118232732,1.3599615835098697,0.8276291225886746,2.9824131654022845,0.0,1.073589747434678
