stain_label,calcium_label,overlap_px,frac_stain,stain_area,calcium_area,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff,cell_area,O4_prop,O4_mfi_norm,PDGFRa_prop,PDGFRa_mfi_norm,MBP_prop,MBP_mfi_norm
21,9,9265,0.7272370486656201,12740,9508,0.722506629594136,0.0,1.3291950626298785,0.0,0.722506629594136,0.01898850089471255,0.0,0.011289166087408375,70.0,66.0,64.0,0.0,0.0,0.0,0.722506629594136,0.005557743304570277,0.005557743304570277,1194.3209228515625,0.005168125033378601,0.018726076930761337,5829,0.5182707153885744,1.182392957156878,0.0053182364041859664,1.0629305793861656,0.8397666838222679,2.4291860034241424
497,429,7983,0.9020338983050847,8850,10633,0.008799071423709393,0.0,1.0499745436245576,0.008799071423709393,0.0,0.0152170223713704,0.00013331926399559686,0.0,69.0,66.0,65.0,0.0,0.0,0.0,0.008799071423709393,6.716848415045338e-05,6.716848415045338e-05,737.1258544921875,0.005283281672745943,0.020564990118145943,1503,0.5296074517631404,1.3196480153193992,0.0,1.110764037026879,0.9407850964737192,2.3820227883061147
195,169,7619,0.7084805653710248,10754,9508,0.6897896775044501,0.0,0.41523593134479597,0.0,0.6897896775044501,0.005931941876354228,0.0,0.010777963711007033,70.0,67.0,64.0,0.0,0.0,0.0,0.6897896775044501,0.005265570057285878,0.005265570057285878,559.715087890625,-0.00588357076048851,0.01798909716308117,2687,0.6643096390026051,1.2567423799593598,0.32526981764049123,2.047899972777642,0.5935988090807592,1.8953179244923886
314,261,6600,0.9065934065934066,7280,8451,1.5280760361426928,0.0,0.7687492405675584,0.10021977741484989,1.427856258727843,0.010982132008107978,0.0014958175733559684,0.022310254042622546,70.0,67.0,64.0,0.0,0.0,0.0,1.5280760361426928,0.011664702565974754,0.011664702565974754,732.1262817382812,-0.004974830895662308,0.032022349536418915,1573,0.0,1.575041912723821,0.0,1.0797746410438613,1.0,3.7545308761821423
562,480,5904,0.7054606285099773,8369,7680,2.220410101232119,0.0,2.2541823654901236,0.6078738962532952,1.6125362049788237,0.0326693096447844,0.009210210549292353,0.02480824930736652,69.0,66.0,65.0,0.0,0.0,0.0,2.220410101232119,0.016949695429252815,0.016949695429252815,1061.118408203125,0.005380682647228241,0.029114652425050735,2321,0.2636794485135717,1.09920584626219,0.017664799655320983,1.0805852590058207,0.969409737182249,2.778273749354117
342,277,5725,1.0,5725,13854,0.0,0.0,0.5316776540130377,0.0,0.0,0.00759539505732911,0.0,0.0,70.0,67.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.5394287109375,-0.005009649321436882,0.01836656779050827,520,0.0,1.2175659067123625,0.0,0.811498378573266,1.0,1.8354673257744643
485,417,4760,0.8910520404342943,5342,5813,0.05399805400520563,0.0,2.575823609251529,0.02810405194759369,0.025894002057611942,0.037330776945674334,0.00042581896890293467,0.0004045937821501866,69.0,66.0,64.0,0.0,0.0,0.0,0.05399805400520563,0.0004153696461938895,0.0004153696461938895,625.7340698242188,-0.00437072804197669,0.03270742669701576,694,0.845821325648415,1.2396770134996982,0.7132564841498559,1.430294660876347,0.0,1.0316407631216524
80,70,4736,0.8867253323347688,5341,9022,0.19357931196282152,0.0,0.39641548693180084,0.0,0.19357931196282152,0.005663078384740012,0.0,0.0030246767494190863,70.0,67.0,64.0,0.0,0.0,0.0,0.19357931196282152,0.00147770467147192,0.00147770467147192,1018.406005859375,0.0009407324250787497,0.032673031091690063,2628,0.00076103500761035,1.520155752841413,0.08561643835616438,1.4363531154498412,0.9794520547945206,2.295465523294454
585,497,4712,0.7214821619966314,6531,5826,0.690391454147175,0.0,2.93826958630234,0.3215096646454185,0.36888178950175643,0.04197527980431914,0.004871358555233614,0.005675104453873175,70.0,66.0,65.0,0.0,0.0,0.0,0.690391454147175,0.00527016377211584,0.00527016377211584,834.307373046875,-0.013294612057507038,0.033354341983795166,1732,0.624133949191686,1.2251966861764332,0.2644341801385681,1.7759659854521572,0.7580831408775982,2.2211425792283985
73,56,4536,0.7585284280936455,5980,5134,1.0160809716762742,0.0,0.9187069842591882,0.0431767045520246,0.9729042671242496,0.013124385489416975,0.000644428426149621,0.0152016291738164,70.0,67.0,64.0,0.0,0.0,0.0,1.0160809716762742,0.007756343295238734,0.007756343295238734,515.936279296875,-0.0005173454992473125,0.05445868894457817,1021,0.0,1.006942525934865,0.0,1.1238250592218173,1.0,2.156160230892495
