calcium_label,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff
1,0.10618599294684827,0.0,3.3733838475309312,0.0,0.10618599294684827,0.048191197821870445,0.0,0.0016591561397945043,70.0,66.0,64.0,0.014084507042253521,0.0,0.0,0.10618599294684827,0.0008168153303603714,0.0008168153303603714,676.0730590820312,-0.0023492707405239344,0.041118327528238297
2,0.6328511032043025,0.0,0.6432029939023778,0.0,0.6328511032043025,0.009188614198605397,0.0,0.009888298487567226,70.0,66.0,64.0,0.0,0.0,0.0,0.6328511032043025,0.004868085409263865,0.004868085409263865,835.3511352539062,0.012551788240671158,0.04936426505446434
3,1.108371406327933,0.0,0.41869691852480173,0.0,1.108371406327933,0.00598138455035431,0.0,0.017318303223873954,70.0,66.0,64.0,0.0,0.0,0.0,1.108371406327933,0.008525933894830254,0.008525933894830254,887.2489624023438,0.008531581610441208,0.05042960122227669
4,1.7486447487026453,0.0,0.9944642928894609,0.0,1.7486447487026453,0.014206632755563728,0.0,0.027322574198478833,70.0,66.0,64.0,0.0,0.0,0.0,1.7486447487026453,0.01345111345155881,0.01345111345155881,873.4112548828125,0.005114304833114147,0.05018819868564606
5,0.0,0.0,0.5016862831544131,0.0,0.0,0.0071669469022059016,0.0,0.0,70.0,66.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,820.397216796875,0.014959943480789661,0.05066625028848648
6,9.27082266099751,0.0,3.370277953582331,1.0304290186613798,8.24039364233613,0.04814682790831901,0.015612560888808785,0.12875615066150203,70.0,66.0,64.0,0.0,0.0,0.0,9.27082266099751,0.07131402046921162,0.07131402046921162,819.0294799804688,0.025373391807079315,0.07591232657432556
7,2.5415876382030547,0.0,0.016745996079407632,0.003631971776485443,2.5379556664265692,0.00023922851542010904,5.502987540129459e-05,0.039655557287915144,70.0,66.0,64.0,0.0,0.0,0.0,2.5415876382030547,0.019550674140023497,0.019550674140023497,1120.1517333984375,-0.0011555937817320228,0.02183586359024048
8,,,,,,,,,,,,,,,,,,1140.5404052734375,-0.001011062297038734,0.020241739228367805
9,0.722506629594136,0.0,1.3291950626298785,0.0,0.722506629594136,0.01898850089471255,0.0,0.011289166087408375,70.0,66.0,64.0,0.0,0.0,0.0,0.722506629594136,0.005557743304570277,0.005557743304570277,1194.3209228515625,0.005168125033378601,0.018726076930761337
10,22.704224343411624,0.0,1.6786950441310182,3.7608193857595325,18.943404957652092,0.02398135777330026,0.05698211190544746,0.29599070246331394,70.0,66.0,64.0,0.0,0.0,0.7846153846153846,22.704224343411624,0.17464787956470482,0.17464787956470482,971.8009643554688,0.0015091747045516968,0.044630326330661774
11,0.03859106196614448,0.0,0.48451372975250706,0.0,0.03859106196614448,0.006921624710750101,0.0,0.0006029853432210075,70.0,66.0,64.0,0.0,0.0,0.0,0.03859106196614448,0.000296854322816496,0.000296854322816496,1141.5838623046875,-0.0004974478506483138,0.03395262733101845
12,1.8987660203129053,0.0,1.1475520522799343,0.8181011481210589,1.0806648721918464,0.016393600746856203,0.012395471941228167,0.0168853886279976,70.0,66.0,64.0,0.0,0.0,0.0,1.8987660203129053,0.014605892463945426,0.014605892463945426,154.32672119140625,-0.020578401163220406,0.1416711062192917
13,5.33096048142761,0.0,2.270476122153923,1.3223454635590315,4.008615017868578,0.03243537317362747,0.020035537326651993,0.06263460965419654,70.0,66.0,64.0,0.0,0.0,0.0,5.33096048142761,0.04100738831867392,0.04100738831867392,93.92698669433594,0.03358836844563484,0.1261705756187439
14,1.0004047305556014,0.0,1.1460062552941963,0.11645204946398735,0.8839526810916141,0.01637151793277423,0.0017644249918785963,0.01381176064205647,70.0,66.0,64.0,0.0,0.0,0.0,1.0004047305556014,0.007695421004273857,0.007695421004273857,270.9981384277344,0.014944843016564846,0.10676468163728714
15,7.946435489691794,0.0,0.7040250348800328,0.0,7.946435489691794,0.010057500498286182,0.0,0.12416305452643428,70.0,66.0,64.0,0.0,0.0,0.07692307692307693,7.946435489691794,0.06112642684378303,0.06112642684378303,540.3414916992188,0.010971510782837868,0.06459235399961472
16,0.0,0.0,0.7652731910347939,0.0,0.0,0.010932474157639913,0.0,0.0,70.0,66.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.9212646484375,-0.008930659852921963,0.028113534674048424
17,1.873457072302699,0.0,0.7926346257236219,0.042681336402893066,1.830775735899806,0.01132335179605174,0.0006466869151953495,0.02860587087343447,70.0,66.0,64.0,0.0,0.0,0.0,1.873457072302699,0.0144112082484823,0.0144112082484823,677.4947509765625,0.005549841094762087,0.033839285373687744
18,9.151744828559458,0.0,3.7680543328169733,0.8073055439162999,8.344439284643158,0.05382934761167105,0.01223190218055,0.13038186382254935,70.0,66.0,64.0,0.0,0.0,0.0,9.151744828559458,0.07039803714276506,0.07039803714276506,1019.1414184570312,0.004613850731402636,0.0749979019165039
19,0.0,0.0,0.1520618329232093,0.0,0.0,0.00217231189890299,0.0,0.0,70.0,66.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,526.26513671875,0.003505583619698882,0.03626484423875809
20,0.02977066911989823,0.0,0.6742847943678498,0.0,0.02977066911989823,0.009632639919540711,0.0,0.00046516670499840984,70.0,66.0,64.0,0.0,0.0,0.0,0.02977066911989823,0.00022900514707614023,0.00022900514707614023,639.39501953125,0.003932345192879438,0.04777524247765541
21,3.297210399992764,0.0,1.7704099199036136,0.1756104244850576,3.1215999755077064,0.025291570284337338,0.0026607640073493576,0.04877499961730791,70.0,66.0,64.0,0.0,0.0,0.0,3.297210399992764,0.02536315692302126,0.02536315692302126,938.0518798828125,0.006973219569772482,0.04636772349476814
22,0.0,0.0,0.2249060538597405,0.0,0.0,0.0032129436265677215,0.0,0.0,70.0,66.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,674.23876953125,-0.0020629107020795345,0.022993609309196472
23,0.8357126793125644,0.0,1.5137185119092464,0.01383698359131813,0.8218756957212463,0.021624550170132092,0.0002096512665351232,0.012841807745644473,70.0,66.0,64.0,0.0,0.0,0.0,0.8357126793125644,0.006428559071635111,0.006428559071635111,1406.4083251953125,-0.0038854896556586027,0.0305958054959774
24,1.3313932192977518,0.0,1.1356432621832937,0.0,1.3313932192977518,0.016223475174047052,0.0,0.02080301905152737,70.0,66.0,64.0,0.0,0.0,0.0,1.3313932192977518,0.010241486302290399,0.010241486302290399,589.436767578125,-0.00959829706698656,0.06180371716618538
