stain_label,calcium_label,overlap_px,frac_stain,stain_area,calcium_area,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff,cell_area,O4_prop,O4_mfi_norm,PDGFRa_prop,PDGFRa_mfi_norm,MBP_prop,MBP_mfi_norm
431,419,4498,0.7985087875022191,5633,5051,,,,,,,,,,,,,,,,,,,,,7322,0.8583720295001366,1.4593137523326676,0.09341709915323682,1.1683805405010208,0.5495766184102704,1.2490295016840811
317,291,4125,0.7150286011440458,5769,6487,,,,,,,,,,,,,,,,,,,,,8668,0.6721273650207661,1.3151846401912342,0.0,1.077560723054331,0.8822104291647439,1.4305832287178575
553,543,3899,0.9338922155688623,4175,6175,,,,,,,,,,,,,,,,,,,,,1330,0.02180451127819549,1.027183306022725,0.0,1.1428179202416753,0.9781954887218045,1.3030516706500035
446,440,3731,0.9479166666666666,3936,7706,,,,,,,,,,,,,,,,,,10.046327590942383,0.0,,6652,0.9409200240529164,1.5170540190057478,0.11936259771497294,1.2803363224231528,0.3343355381840048,1.1954527778792008
432,416,3313,1.0,3313,6987,,,,,,,,,,,,,,,,,,,,,0,0.0,,0.0,,0.0,
534,523,3222,0.9140425531914894,3525,4257,,,,,,,,,,,,,,,,,,,,,3671,0.41786979024788884,1.3399869868179761,0.8150367747207845,3.9853157235978287,0.0,1.1758596475555008
147,102,3152,0.8787287426819069,3587,9796,,,,,,,,,,,,,,,,,,,,,2320,0.6780172413793103,1.3383156837353778,0.42629310344827587,2.7471559119679356,0.0,1.2677816965228144
239,205,2936,1.0,2936,7497,,,,,,,,,,,,,,,,,,,,,1555,0.0,1.0447994478013427,1.0,3.7818310920600196,0.0,1.1627390757843212
106,65,2929,0.9451435947079703,3099,7162,,,,,,,,,,,,,,,,,,,,,4903,0.601876402202733,1.2824418495531331,0.0,1.2322036954120485,0.8604935753620232,1.4201061072100218
502,483,2926,0.9138038725796377,3202,6736,,,,,,,,,,,,,,,,,,,,,5013,0.827049670855775,1.3704391302958747,0.3149810492718931,2.082652452434114,0.0,1.0439219713658368
437,414,2843,0.9333552199606041,3046,7439,,,,,,,,,,,,,,,,,,,,,1971,0.7285641806189751,1.230741781399773,0.4743784880771182,2.6662948716661306,0.0,1.1558613377861315
109,73,2775,0.9847409510290986,2818,5023,,,,,,,,,,,,,,,,,,,,,2412,0.03565505804311774,1.1006975615531447,0.9643449419568823,5.827775844027781,0.0,1.257525664680062
500,487,2720,0.705028512182478,3858,3995,,,,,,,,,,,,,,,,,,,,,2105,0.060807600950118765,1.1610891256144058,0.9391923990498813,4.070773753424055,0.0,1.1380150641796045
