lif_path,lif_name,scene_idx,series_name,base_name,cell_id,cellpose_area_px,cell_area_px,cell_area_mbppdg_px,cell_area_ppkm2_px,num_nuclei,mbp_area_px,pdgfra_area_px,o4_area_px,ppkm2_area_px,morph_all_num_proc,morph_all_num_branch3_px,morph_all_num_branch4_px,morph_all_avg_segment_len_px,morph_all_convexity_ratio,morph_all_max_r_px,morph_all_AUC,morph_all_Imax,morph_all_Rmax_px,morph_all_CriticalValue,morph_mbppdg_num_proc,morph_mbppdg_num_branch3_px,morph_mbppdg_num_branch4_px,morph_mbppdg_avg_segment_len_px,morph_mbppdg_convexity_ratio,morph_mbppdg_max_r_px,morph_mbppdg_AUC,morph_mbppdg_Imax,morph_mbppdg_Rmax_px,morph_mbppdg_CriticalValue,morph_ppkm2_num_proc,morph_ppkm2_num_branch3_px,morph_ppkm2_num_branch4_px,morph_ppkm2_avg_segment_len_px,morph_ppkm2_convexity_ratio,morph_ppkm2_max_r_px,morph_ppkm2_AUC,morph_ppkm2_Imax,morph_ppkm2_Rmax_px,morph_ppkm2_CriticalValue,mbp_mean_in,mbp_mean_bg,mbp_int_ratio,pdg_mean_in,pdg_mean_bg,pdg_int_ratio,o4_mean_in,o4_mean_bg,o4_int_ratio,ppkm2_mean_in,ppkm2_mean_bg,ppkm2_int_ratio,ppkm2_nuc_mean_in,ppkm2_nuc_mean_bg,ppkm2_nuc_int_ratio
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,12,29227,26233,3133,26233,1,3133,0,10715,26233,17,63,20,14.466666666666669,1.1679182708801892,186,407.5,9.0,110.0,90.0,7,11,4,13.333333333333334,1.3542930098946695,71,117.5,5.0,50.0,32.5,17,63,20,14.466666666666669,1.1679182708801892,186,407.5,9.0,110.0,90.0,2808.5946377274176,1928.0,1.4567399573274988,2701.6289406472765,2391.0,1.1299159099319434,10728.409952385398,7028.0,1.5265238976074842,6503.849921854153,2901.0,2.241933788987988,6818.152479268912,2901.0,2.35027662160252
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,13,29745,22220,3682,22207,1,3608,74,884,22207,17,98,24,12.984615384615385,1.1924392439243925,185,437.5,10.0,70.0,90.0,16,39,10,8.0,1.650190114068441,107,177.5,4.0,20.0,52.22222222222222,16,97,24,12.841269841269842,1.1931372990498492,185,437.5,10.0,70.0,90.0,2797.0216186252774,1928.0,1.4507373540587538,3527.0675675675675,2391.0,1.475143273763098,9955.929864253394,7028.0,1.4166092578618945,5673.979792979298,2901.0,1.9558703181590131,5911.927717108684,2901.0,2.037893042781346
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,14,22817,17005,3049,17005,1,3049,3,46,17005,16,77,21,14.23076923076923,1.3189650102910908,144,322.5,10.0,75.0,70.0,8,38,10,9.681818181818182,1.1144637586093802,49,92.5,7.0,35.0,22.5,16,77,21,14.23076923076923,1.3189650102910908,144,322.5,10.0,75.0,70.0,2795.9826172515577,1928.0,1.450198452931306,4298.0,2391.0,1.7975742367210372,8849.08695652174,7028.0,1.2591188042859618,5347.122787415466,2901.0,1.8431998577785127,6000.682864450127,2901.0,2.0684877161151767
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,17,50773,44246,6645,44246,1,6645,0,3994,44246,13,37,10,32.172413793103445,1.2368801699588663,208,527.5,17.0,120.0,102.5,19,68,16,8.68,1.341309255079007,86,272.5,9.0,40.0,40.0,13,37,10,32.172413793103445,1.2368801699588663,208,527.5,17.0,120.0,102.5,3369.4994732881864,1928.0,1.7476657019129598,2551.6060434841565,2391.0,1.06717107632127,9645.188282423636,7028.0,1.3723944624962487,14967.244880893188,2901.0,5.159339841741878,25866.45145491213,2901.0,8.916391401210662
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,18,54346,37063,9550,37063,1,7717,3347,28606,37063,22,120,34,13.73972602739726,1.1278363866929282,161,487.5,24.0,115.0,77.5,22,68,15,11.333333333333334,1.617801047120419,97,337.5,9.0,45.0,45.0,22,120,34,13.73972602739726,1.1278363866929282,161,487.5,24.0,115.0,77.5,3530.50408189711,1928.0,1.8311743163366756,3512.67493277562,2391.0,1.469123769458645,11291.765083393764,7028.0,1.6066825673582477,14300.305668726223,2901.0,4.929440078843924,17934.540665434382,2901.0,6.1821925768474255
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,21,27694,19503,3840,19503,1,3840,0,12946,19503,11,87,16,15.41509433962264,1.2040198943752245,140,357.5,8.0,50.0,67.5,7,23,5,10.4,1.5932291666666667,99,187.5,5.0,65.0,47.5,11,87,16,15.41509433962264,1.2040198943752245,140,357.5,8.0,50.0,67.5,2801.00625,1928.0,1.4528040715767634,2778.19802081731,2391.0,1.1619397828596028,10389.956749397845,7028.0,1.4783660713428917,6238.720812182741,2901.0,2.150541472658649,6400.199460431655,2901.0,2.2062045709864373
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,22,9726,9726,1497,9726,0,1497,0,0,9726,3,1,0,24.0,1.030433888546165,84,147.5,6.0,65.0,40.0,4,5,0,17.6,1.2792251169004676,49,62.5,3.0,20.0,22.5,3,1,0,24.0,1.030433888546165,84,147.5,6.0,65.0,40.0,2832.12291249165,1928.0,1.468943419342142,2685.8853588319967,2391.0,1.1233313922342103,8299.461135101788,7028.0,1.1809136504128896,8565.542052231132,2901.0,2.9526170466153507,,2901.0,
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,23,44203,22864,6233,22860,1,6182,475,30757,22860,22,82,17,18.120689655172413,1.8002974107767669,168,672.5,11.0,80.0,80.0,16,40,8,12.964285714285714,1.871650890421948,229,297.5,3.0,10.0,117.02380952380952,22,84,18,18.06896551724138,1.800612423447069,168,672.5,11.0,80.0,80.0,2970.043028146231,1928.0,1.5404787490385017,3412.3326315789477,2391.0,1.4271571022914875,10868.865080489071,7028.0,1.5465089755960546,6663.17765920224,2901.0,2.296855449569886,7839.180789320952,2901.0,2.702233984598742
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,24,29948,20602,12757,19556,2,7678,8018,1919,19556,18,88,18,14.733333333333333,1.455004368507912,149,397.5,10.0,70.0,72.5,20,107,19,10.357142857142858,1.3775966136238929,127,322.5,9.0,65.0,60.0,24,146,26,10.41237113402062,1.5227551646553488,149,457.5,9.0,70.0,72.5,2764.3590778848657,1928.0,1.4337962022224406,4679.945123472187,2391.0,1.9573170738068535,9544.058791507894,7028.0,1.3580049504137583,6649.286962430832,2901.0,2.2920672052502007,6748.308911973756,2901.0,2.326200934841005
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,25,112971,23158,10804,22868,1,7695,8114,49730,22868,27,62,18,24.346938775510203,3.7003195440020726,272,907.5,9.0,50.0,132.5,9,27,5,17.0,1.25231395779341,124,247.5,12.0,55.0,60.0,23,54,11,26.02380952380953,3.747245058597166,272,862.5,10.0,65.0,132.5,3239.282391163093,1928.0,1.6801257215576209,5833.103894503328,2391.0,2.4396084878725754,10889.93549146003,7028.0,1.549507042040414,6727.917264012436,2901.0,2.3191717559505123,8847.9354739117,2901.0,3.049960521858566
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,27,18755,16233,3291,16233,1,3291,0,11162,16233,11,19,3,28.3125,1.1546849011273332,207,250.0,4.0,15.0,102.36842105263158,13,21,9,6.9,1.9854147675478575,139,177.5,8.0,60.0,89.375,11,19,3,28.3125,1.1546849011273332,207,250.0,4.0,15.0,102.36842105263158,3242.391674263142,1928.0,1.6817384202609658,2820.4830900018483,2391.0,1.1796248808037844,10252.049785587282,7028.0,1.458743566532055,7270.472432698823,2901.0,2.506195254291218,7933.939507094847,2901.0,2.734898141018561
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,28,20830,20443,5742,20443,1,5558,1420,19614,20443,8,22,3,29.125,1.1959105806388497,157,287.5,8.0,90.0,75.0,17,61,17,9.925,1.8962034134447927,144,222.5,4.0,95.0,76.25,8,22,3,29.125,1.1959105806388497,157,287.5,8.0,90.0,75.0,3179.8425692695214,1928.0,1.6492959384178016,3380.6225352112674,2391.0,1.4138948286119897,10936.197059128091,7028.0,1.5560895075594896,10780.947512595998,2901.0,3.7162866296435695,12607.691208315287,2901.0,4.345981112828434
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,30,30060,17916,10857,16506,1,10835,908,12793,16506,26,58,16,16.456521739130434,1.768140209868274,168,537.5,12.0,80.0,82.5,21,84,26,11.714285714285714,2.107764575849682,151,352.5,5.0,65.0,72.5,23,49,7,16.794871794871796,1.8799830364715864,171,522.5,9.0,80.0,82.5,3137.418550992155,1928.0,1.6272917795602464,3308.513215859031,2391.0,1.3837361839644629,10651.397227681804,7028.0,1.5155659117361702,6933.063462826523,2901.0,2.389887439788529,8297.05626510183,2901.0,2.8600676542922545
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,32,22671,18949,8888,18825,1,4431,5667,12574,18825,18,53,16,14.95,1.3552694073565887,126,392.5,10.0,95.0,60.0,20,87,38,8.93939393939394,1.5966471647164715,102,287.5,9.0,65.0,47.5,16,40,9,18.483870967741936,1.3641965471447544,126,377.5,8.0,95.0,60.0,3103.7350485217785,1928.0,1.6098210832581838,4190.014822657491,2391.0,1.7524110508814266,10245.347126627415,7028.0,1.4577898586550109,8802.436856826218,2901.0,3.034276751749817,10421.049504950495,2901.0,3.592226647690622
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,34,10424,8373,3920,8372,1,3850,70,608,8372,7,19,4,13.4375,1.1146542457900397,81,162.5,8.0,55.0,37.5,15,30,11,9.035714285714286,1.4096938775510204,65,167.5,8.0,55.0,30.0,7,23,5,12.588235294117649,1.114787386526517,81,162.5,8.0,55.0,37.5,2732.762857142857,1928.0,1.4174081209247185,3626.885714285714,2391.0,1.5168907211567186,10925.339688041597,7028.0,1.554544634041206,6888.657112146184,2901.0,2.3745801834354303,6628.61143187067,2901.0,2.284940169552109
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,35,30020,19549,3038,18289,1,3038,0,2715,18289,42,226,78,8.261437908496733,1.589544222210855,143,572.5,12.0,100.0,70.0,14,38,11,7.121212121212121,1.5148123765635286,77,187.5,11.0,40.0,35.0,52,277,97,7.06043956043956,1.6990540762206792,146,642.5,12.0,70.0,70.0,2715.8663594470045,1928.0,1.4086443773065376,2671.4063634968543,2391.0,1.1172757689238202,9354.60008896797,7028.0,1.3310472522720505,5247.137858714001,2901.0,1.808734180873492,5112.557688888889,2901.0,1.762343222643533
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,36,34912,23236,17998,21190,1,15770,10620,22165,21190,36,129,36,12.640449438202246,1.5383456705112757,158,782.5,15.0,85.0,77.5,33,132,42,10.591397849462366,1.611734637181909,138,552.5,10.0,55.0,67.5,36,86,17,15.171875,1.6818782444549316,162,702.5,14.0,75.0,75.34482758620689,4106.134432466709,1928.0,2.129737776175679,6357.224482109228,2391.0,2.658814087038573,11122.9970107163,7028.0,1.5826688973699916,8735.87398863832,2901.0,3.0113319505819782,12361.476767107855,2901.0,4.261108847675924
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,37,18491,8805,1479,8311,0,1479,0,8497,8311,12,28,1,17.166666666666668,1.6240772288472458,91,272.5,7.0,65.0,42.5,8,8,4,11.88888888888889,1.68289384719405,51,95.0,4.0,25.0,22.5,10,22,1,19.2,1.7206112381181566,94,322.5,10.0,60.0,45.0,2934.9688979039893,1928.0,1.5222867727717786,3021.808063600228,2391.0,1.2638260408198358,13532.44147774979,7028.0,1.925503909753812,4743.896990346394,2901.0,1.6352626647178194,,2901.0,
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,38,38255,31258,18528,30806,1,11878,10712,27764,30806,26,153,36,13.196078431372548,1.3011709002495362,156,562.5,12.0,85.0,75.0,17,138,44,11.931818181818182,1.6565738341968912,168,532.5,10.0,60.0,80.0,28,153,39,12.971153846153848,1.3100370057780952,152,532.5,14.0,85.0,72.5,3105.569708705169,1928.0,1.6107726704902332,6615.107262882749,2391.0,2.7666697042587822,11901.080905776242,7028.0,1.6933808915447128,8130.2148250047985,2901.0,2.802555954844812,12592.813577207176,2901.0,4.340852663635704
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,39,38885,18571,3408,18542,1,3408,0,2134,18542,16,65,14,14.673469387755102,1.579182596521458,216,512.5,5.0,35.0,105.0,12,34,10,8.375,1.4621478873239435,80,167.5,7.0,30.0,37.5,17,76,15,14.22222222222222,1.5816524646747925,216,512.5,5.0,35.0,105.0,2671.599178403756,1928.0,1.385684221163774,2587.129556835927,2391.0,1.0820282546365232,9789.623904881102,7028.0,1.3929459170291836,4916.750255775133,2901.0,1.6948466927870158,5373.426202321724,2901.0,1.852266874292218
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,40,23950,17088,3480,16624,1,3480,0,2050,16624,24,86,28,12.864406779661016,1.220564138576779,171,330.0,6.0,40.0,87.16666666666667,9,22,4,10.4375,1.2474137931034484,69,107.5,6.0,45.0,32.5,30,147,53,8.989473684210527,1.2546318575553417,171,405.0,9.0,40.0,87.16666666666667,2814.735057471265,1928.0,1.4599248223398675,2740.7039442883897,2391.0,1.146258445959176,9303.517921146951,7028.0,1.3237788732423097,6378.049274344569,2901.0,2.198569208667552,5820.5950363196125,2901.0,2.006409871189112
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,41,67123,46694,38561,32530,1,38561,0,34175,32530,64,334,83,11.662100456621005,1.6130980425750632,196,1292.5,17.0,115.0,95.0,68,287,70,11.482051282051282,1.940535774487176,205,1447.5,20.0,105.0,100.0,46,191,45,13.123076923076924,2.1249615739317558,199,1017.5,13.0,95.0,97.5,4695.344441274863,1928.0,2.4353446272172525,2529.0719578532576,2391.0,1.0577465319336083,11692.059190031152,7028.0,1.6636396115582175,4802.645843149013,2901.0,1.6555139066353026,7676.11216839677,2901.0,2.64602280882343
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,42,25067,14499,11348,13213,1,4422,9261,2370,13213,12,30,7,20.5,1.2581557348782677,117,267.5,15.0,65.0,55.0,16,44,8,13.666666666666666,1.2101691928093057,95,262.5,12.0,70.0,45.0,8,20,4,25.714285714285715,1.3806100052978127,115,262.5,8.0,60.0,55.0,3198.319312528268,1928.0,1.6588793114773173,3659.0553935860057,2391.0,1.530345208526142,9775.98064516129,7028.0,1.3910046450144122,9106.035036899097,2901.0,3.1389296921403296,10273.03722280887,2901.0,3.541205523201955
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,43,15588,13502,7943,12353,1,3262,5852,1185,12353,10,48,30,11.93939393939394,1.0793956450896165,88,252.5,21.0,65.0,40.0,19,73,22,7.596153846153846,1.5808888329346595,156,292.5,7.0,110.0,75.0,15,67,44,8.755102040816327,1.152432607463774,91,272.5,14.0,65.0,42.5,3037.2547516860823,1928.0,1.5753396014969303,3645.805707450445,2391.0,1.5248037254079652,9742.697046413505,7028.0,1.386268788618882,10374.2353725374,2901.0,3.576089407975664,13437.499345264076,2901.0,4.632023214499855
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,44,18353,11472,3813,9345,0,3812,1,0,9345,16,47,12,14.72972972972973,1.2826011157601116,99,342.5,9.0,40.0,47.5,14,36,9,9.964285714285714,1.7311827956989247,84,217.5,7.0,40.0,40.0,10,27,10,16.857142857142858,1.2513643659711076,99,247.5,13.0,85.0,47.5,2732.2014690451206,1928.0,1.4171169445254774,3219.0,2391.0,1.3462986198243412,10677.417015341702,7028.0,1.5192682150457744,5518.748256624825,2901.0,1.902360653783118,,2901.0,
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,45,10675,7363,3033,6254,0,3033,0,148,6254,9,83,18,9.0,1.6702431074290371,105,302.5,6.0,30.0,50.0,9,21,4,9.6,1.7365644576327068,80,157.5,4.0,40.0,37.5,8,76,17,9.22222222222222,1.7478413815158298,98,277.5,7.0,65.0,45.0,3699.941971645236,1928.0,1.9190570392350808,2470.1458644574222,2391.0,1.033101574428031,9673.783783783783,7028.0,1.3764632589333785,4369.54977590656,2901.0,1.5062219151694451,,2901.0,
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,0,vehicle/5/R21,N7_20251020_PKM2_S1_vehicle_5_R21,46,15689,10184,5127,10184,1,5048,2092,2898,10184,10,32,6,13.043478260869565,1.190102120974077,85,227.5,12.0,65.0,40.0,8,40,11,10.571428571428571,1.155061439438268,66,152.5,15.0,45.0,30.0,10,32,6,13.043478260869565,1.190102120974077,85,227.5,12.0,65.0,40.0,3143.1600633914422,1928.0,1.6302697424229473,3497.866156787763,2391.0,1.4629302203211054,9123.677601809955,7028.0,1.2981897555221906,11293.467989002356,2901.0,3.892956907618875,11940.930589184827,2901.0,4.116142912507696
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,2,vehicle/5/R22,N7_20251020_PKM2_S3_vehicle_5_R22,1,19409,17535,2898,16506,1,2898,0,600,16506,18,76,15,11.8,1.08366124893071,101,247.5,14.0,80.0,47.5,7,21,3,11.352941176470589,1.3378191856452726,56,122.5,7.0,30.0,25.0,26,68,21,10.925925925925926,1.1512177390039986,102,387.5,18.0,80.0,47.5,2679.808143547274,2104.0,1.273673072028172,2512.886341602509,2486.0,1.010815101207767,8380.20168067227,7507.0,1.1163183269844503,5984.875506130596,3251.0,1.8409337145895404,5813.801109198699,3251.0,1.7883116300211317
E:\N7_20251020_PKM2.lif,N7_20251020_PKM2,2,vehicle/5/R22,N7_20251020_PKM2_S3_vehicle_5_R22,2,10841,7573,3291,4886,1,3291,0,102,4886,16,47,13,12.342857142857143,1.4493595668823451,97,182.5,5.0,30.0,45.0,7,19,3,13.0,1.3068975995138257,60,142.5,8.0,40.0,27.5,26,32,8,9.606060606060606,2.2347523536635285,125,302.5,8.0,25.0,60.0,2822.966879367973,2104.0,1.341714296277554,2554.67106826885,2486.0,1.0276231167614038,8463.44,7507.0,1.1274064206740375,5208.315066684273,3251.0,1.6020655388139875,5065.897658862877,3251.0,1.5582582771033149
