lif_path,lif_name,scene_idx,series_name,base_name,cell_id,cellpose_area_px,cell_area_px,cell_area_mbppdg_px,cell_area_ppkm2_px,num_nuclei,mbp_area_px,pdgfra_area_px,o4_area_px,ppkm2_area_px,morph_all_num_proc,morph_all_num_branch3_px,morph_all_num_branch4_px,morph_all_avg_segment_len_px,morph_all_convexity_ratio,morph_all_max_r_px,morph_all_AUC,morph_all_Imax,morph_all_Rmax_px,morph_all_CriticalValue,morph_mbppdg_num_proc,morph_mbppdg_num_branch3_px,morph_mbppdg_num_branch4_px,morph_mbppdg_avg_segment_len_px,morph_mbppdg_convexity_ratio,morph_mbppdg_max_r_px,morph_mbppdg_AUC,morph_mbppdg_Imax,morph_mbppdg_Rmax_px,morph_mbppdg_CriticalValue,morph_ppkm2_num_proc,morph_ppkm2_num_branch3_px,morph_ppkm2_num_branch4_px,morph_ppkm2_avg_segment_len_px,morph_ppkm2_convexity_ratio,morph_ppkm2_max_r_px,morph_ppkm2_AUC,morph_ppkm2_Imax,morph_ppkm2_Rmax_px,morph_ppkm2_CriticalValue,mbp_mean_in,mbp_mean_bg,mbp_int_ratio,pdg_mean_in,pdg_mean_bg,pdg_int_ratio,o4_mean_in,o4_mean_bg,o4_int_ratio,ppkm2_mean_in,ppkm2_mean_bg,ppkm2_int_ratio,ppkm2_nuc_mean_in,ppkm2_nuc_mean_bg,ppkm2_nuc_int_ratio
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,13,8100,7429,0,7429,1,0,0,0,7429,3,3,1,39.0,1.0398438551622022,73,122.5,6.0,55.0,32.5,0,0,0,0.0,,0,0.0,0.0,,,3,3,1,39.0,1.0398438551622022,73,122.5,6.0,55.0,32.5,121.79930004038228,115.0,1.0591243481772372,228.7928388746803,196.0,1.1673104024218384,203.785300848028,204.0,0.9989475531766078,408.3892852335442,167.0,2.44544482175775,401.2807807807808,167.0,2.402878926831023
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,14,12257,6403,0,6403,1,0,0,3710,6403,5,5,0,33.0,1.456036233015774,82,202.5,6.0,35.0,37.5,0,0,0,0.0,,0,0.0,0.0,,,5,5,0,33.0,1.456036233015774,82,202.5,6.0,35.0,37.5,123.79509604872716,115.0,1.0764790960758883,219.7871310323286,196.0,1.121362913430248,273.3443507588533,204.0,1.3399232880335945,276.34858660003124,167.0,1.65478195568881,257.8552133981632,167.0,1.544043194000977
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,15,25881,14605,236,14474,1,0,236,12233,14474,7,31,8,21.59090909090909,1.428483396097227,124,322.5,8.0,65.0,60.0,2,4,1,8.75,1.1101694915254237,23,42.5,7.0,10.0,10.0,8,26,6,21.952380952380956,1.4411358297637142,125,292.5,10.0,70.0,60.0,122.00869565217393,115.0,1.060945179584121,347.08898305084745,196.0,1.7708621584226911,289.1272666218939,204.0,1.4172905226563426,381.5666552550496,167.0,2.284830270988321,369.9789142026176,167.0,2.215442600015674
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,16,21981,14562,13735,10337,1,0,13735,9654,10337,29,115,32,11.025974025974026,1.4406674907292951,117,432.5,9.0,70.0,55.0,31,92,29,11.907692307692308,1.395340371314161,114,407.5,10.0,70.0,55.0,36,113,38,8.790123456790123,1.7711134758634033,205,397.5,7.0,145.0,100.0,121.68568877901389,115.0,1.058136424165338,818.7279213687659,196.0,4.177183272289622,273.09738158281846,204.0,1.3387126548177375,385.7029254223321,167.0,2.309598355822348,584.3048686244204,167.0,3.498831548649224
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,17,46565,22845,21173,13898,1,0,21173,15271,13898,40,308,91,8.32642487046632,1.3878748084920114,127,552.5,14.0,105.0,60.0,58,357,123,7.3244444444444445,1.439663722665659,125,697.5,16.0,80.0,60.0,18,118,33,10.573333333333334,1.6935530292128365,123,432.5,10.0,65.0,60.0,123.29354344495512,115.0,1.0721177690865664,469.9659471969017,196.0,2.3977854448821514,296.75928134191906,204.0,1.454702359519211,243.8618516086671,167.0,1.4602506084351323,257.942280945758,167.0,1.5445645565614252
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,18,14221,10688,0,10688,1,0,0,0,10688,9,32,6,21.2,1.2269835329341316,100,297.5,19.0,55.0,47.5,0,0,0,0.0,,0,0.0,0.0,,,9,32,6,21.2,1.2269835329341316,100,297.5,19.0,55.0,47.5,130.79865269461078,115.0,1.1373795886487894,237.06689745508984,196.0,1.2095249870157645,232.67271706586823,204.0,1.140552534636609,324.26702844311376,167.0,1.941718733192298,312.1973325250076,167.0,1.8694451049401648
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,19,25652,13340,0,13340,1,0,0,19846,13340,14,38,4,21.964285714285715,1.8695652173913044,151,432.5,9.0,65.0,72.5,0,0,0,0.0,,0,0.0,0.0,,,14,38,4,21.964285714285715,1.8695652173913044,151,432.5,9.0,65.0,72.5,126.36596701649177,115.0,1.0988344957955805,247.93290854572717,196.0,1.2649638191108528,350.79242547793785,204.0,1.7195707131271465,315.5766116941529,167.0,1.8896803095458257,350.60902514640026,167.0,2.099455240397606
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,21,19899,9497,0,9497,1,0,0,9379,9497,6,26,3,18.318181818181817,1.5225860798146784,112,287.5,9.0,60.0,52.5,0,0,0,0.0,,0,0.0,0.0,,,6,26,3,18.318181818181817,1.5225860798146784,112,287.5,9.0,60.0,52.5,122.74444561440455,115.0,1.0673430053426485,257.7430767610824,196.0,1.3150156977606249,272.37717429889955,204.0,1.33518222695539,296.521322522902,167.0,1.7755767815742634,292.27549256826825,167.0,1.7501526501093907
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,22,14119,11212,11015,8928,1,0,11015,829,8928,16,71,18,10.416666666666666,1.1824830538708526,98,262.5,17.0,60.0,45.0,17,68,17,9.404255319148936,1.1231956423059464,86,232.5,12.0,60.0,40.0,12,71,20,9.404761904761903,1.2862903225806452,94,232.5,10.0,60.0,45.0,139.50463788797717,115.0,1.213083807721541,800.7658647299138,196.0,4.085540126173029,249.57120980091884,204.0,1.2233882833378371,395.2642704245452,167.0,2.366851918709852,384.5845951283739,167.0,2.302901767235772
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,23,18661,4494,941,4139,0,0,941,0,4139,20,40,6,11.59375,3.2407654650645306,231,330.0,3.0,30.0,112.5,8,16,5,6.583333333333333,1.241232731137088,35,67.5,4.0,15.0,15.0,18,32,6,12.48148148148148,3.307320608842716,231,310.0,3.0,75.0,112.5,352.7857142857143,115.0,3.067701863354037,397.7417640807652,196.0,2.0292947146977816,304.6248331108144,204.0,1.4932589858373255,217.6070315976858,167.0,1.303036117351412,,167.0,
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,24,16733,10162,0,10162,1,0,0,55,10162,11,49,8,13.428571428571429,1.3582956111001772,105,302.5,14.0,50.0,50.0,0,0,0,0.0,,0,0.0,0.0,,,11,49,8,13.428571428571429,1.3582956111001772,105,302.5,14.0,50.0,50.0,125.02647116709308,115.0,1.0871867058008096,220.51318638063373,196.0,1.1250672774522128,218.66945483172603,204.0,1.0719090923123824,288.53306435741,167.0,1.727742900343772,250.3552704963748,167.0,1.4991333562657174
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,26,12649,4325,0,4325,1,0,0,627,4325,15,29,5,10.791666666666666,2.490635838150289,119,237.5,6.0,75.0,55.71428571428572,0,0,0,0.0,,0,0.0,0.0,,,15,29,5,10.791666666666666,2.490635838150289,119,237.5,6.0,75.0,55.71428571428572,118.72092485549132,115.0,1.0323558683086205,217.7699421965318,196.0,1.1110711336557744,277.28136200716847,204.0,1.3592223627802376,207.59884393063584,167.0,1.243106849884047,204.5762479429512,167.0,1.2250074727122824
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,27,11256,8944,0,8944,1,0,0,0,8944,5,23,3,21.6875,1.3158542039355994,102,197.5,6.0,65.0,47.5,0,0,0,0.0,,0,0.0,0.0,,,5,23,3,21.6875,1.3158542039355994,102,197.5,6.0,65.0,47.5,124.1012969588551,115.0,1.0791417126856966,227.08978085867625,196.0,1.1586213309116131,228.87466457960645,204.0,1.1219346302921884,271.33609123434707,167.0,1.6247670133793235,256.05461205461205,167.0,1.533261150027617
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,28,17528,10932,873,10876,1,873,0,1870,10876,9,21,7,24.176470588235293,1.405506769118185,112,312.5,7.0,45.0,52.5,4,4,0,9.6,1.1088201603665522,41,62.5,4.0,25.0,17.5,9,23,8,24.058823529411764,1.4127436557557926,112,287.5,8.0,35.0,52.5,236.06987399770904,115.0,2.052781513023557,221.5273508964508,196.0,1.1302415862063817,272.43063932448734,204.0,1.3354443104141536,272.0255214050494,167.0,1.6288953377547868,249.75478547854783,167.0,1.495537637596095
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,29,67500,15750,4644,15739,1,0,4644,44645,15739,24,63,17,17.571428571428573,2.6906031746031744,418,572.5,10.0,95.0,222.26027397260276,4,17,3,14.7,1.1862618432385874,65,157.5,7.0,35.0,30.0,24,63,15,17.24,2.692483639367177,418,572.5,10.0,95.0,222.26027397260276,132.3606349206349,115.0,1.1509620427881295,444.1065891472868,196.0,2.2658499446290143,316.9443033957474,204.0,1.5536485460575853,300.9539047619048,167.0,1.8021191901910465,316.4706785385324,167.0,1.895034003224745
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,31,16734,7505,0,7505,1,0,0,0,7505,15,48,24,11.083333333333334,1.567221852098601,108,337.5,13.0,60.0,50.0,0,0,0,0.0,,0,0.0,0.0,,,15,48,24,11.083333333333334,1.567221852098601,108,337.5,13.0,60.0,50.0,120.4614257161892,115.0,1.0474906584016452,213.7169886742172,196.0,1.090392799358251,201.01838774150568,204.0,0.9853842536348316,265.309926715523,167.0,1.588682195901335,261.67233792901146,167.0,1.5669002271198291
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,32,32733,14041,0,14041,1,0,0,115,14041,14,40,6,15.757575757575758,1.3823801723523963,110,352.5,11.0,80.0,52.5,0,0,0,0.0,,0,0.0,0.0,,,14,40,6,15.757575757575758,1.3823801723523963,110,352.5,11.0,80.0,52.5,120.28032191439355,115.0,1.045915842733857,209.4427747311445,196.0,1.0685855853629822,216.0,204.0,1.0588235294117647,354.96018802079624,167.0,2.12551010790896,314.8007954922108,167.0,1.8850347035461723
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,0,clemastine/5/R13,N9_20251512_PKM2_S1_clemastine_5_R13,33,13056,9016,6289,8849,1,0,6289,0,8849,11,41,4,14.153846153846152,1.169698314108252,87,172.5,7.0,45.0,40.0,7,27,5,12.9375,1.151057401812689,77,172.5,11.0,55.0,35.0,16,55,7,11.194444444444445,1.186348739970618,87,182.5,7.0,45.0,40.0,121.74667258207631,115.0,1.0586667181050111,709.3197646684688,196.0,3.618978391165657,184.5022182786158,204.0,0.9044226386206656,466.1330967169477,167.0,2.7912161480056747,436.9033530571992,167.0,2.61618774285748
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,2,clemastine/5/R11,N9_20251512_PKM2_S3_clemastine_5_R11,1,23480,11118,9813,8798,1,9813,0,19384,8798,27,74,9,11.571428571428571,1.7866522755891348,152,377.5,8.0,50.0,72.5,27,77,12,9.844827586206897,1.4556200957912973,97,292.5,7.0,40.0,45.0,10,24,2,25.058823529411764,2.115480791088884,151,337.5,8.0,60.0,72.5,286.83715479466014,111.0,2.584118511663605,241.6370750134916,195.0,1.239164487248675,329.921430172607,199.0,1.657896634033201,264.3387299874078,156.0,1.6944790383808193,291.43491577335374,156.0,1.8681725370086777
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,2,clemastine/5/R11,N9_20251512_PKM2_S3_clemastine_5_R11,2,44138,12109,0,12109,1,0,0,22195,12109,17,72,28,11.901960784313726,1.575109422743414,124,357.5,10.0,60.0,58.63636363636363,0,0,0,0.0,,0,0.0,0.0,,,17,72,28,11.901960784313726,1.575109422743414,124,357.5,10.0,60.0,58.63636363636363,164.66661161119828,111.0,1.483482987488273,198.9573044842679,195.0,1.0202938691500918,267.0316677275621,199.0,1.341867677022925,316.0953010157734,156.0,2.026251929588291,354.1501937984496,156.0,2.2701935499900614
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,2,clemastine/5/R11,N9_20251512_PKM2_S3_clemastine_5_R11,3,46216,12563,0,12563,1,0,0,10766,12563,22,124,25,11.041666666666666,2.2732627557112157,202,537.5,11.0,80.0,97.5,0,0,0,0.0,,0,0.0,0.0,,,22,124,25,11.041666666666666,2.2732627557112157,202,537.5,11.0,80.0,97.5,130.19772347369258,111.0,1.1729524637269602,214.4651755154024,195.0,1.0998214128994992,263.2020948860136,199.0,1.322623592392028,228.24078643636076,156.0,1.4630819643356456,217.8776150627615,156.0,1.3966513786074457
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,2,clemastine/5/R11,N9_20251512_PKM2_S3_clemastine_5_R11,4,30117,17515,0,17515,2,0,0,0,17515,30,141,51,10.802083333333334,1.6379674564658864,133,570.0,19.0,105.0,62.5,0,0,0,0.0,,0,0.0,0.0,,,30,141,51,10.802083333333334,1.6379674564658864,133,570.0,19.0,105.0,62.5,117.4262061090494,111.0,1.0578937487301747,266.4600628033115,195.0,1.3664618605298025,207.1844704538967,199.0,1.0411279922306365,274.1339994290608,156.0,1.757269227109364,260.98593510653114,156.0,1.6729867635034048
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,2,clemastine/5/R11,N9_20251512_PKM2_S3_clemastine_5_R11,5,89467,28827,28827,13451,1,28827,0,56902,13451,31,107,19,16.048780487804876,1.848614146459916,172,872.5,15.0,95.0,82.5,31,107,19,16.048780487804876,1.848614146459916,172,872.5,15.0,95.0,82.5,16,99,20,11.741935483870968,1.310460188833544,111,297.5,13.0,65.0,52.5,529.6239289554932,111.0,4.771386747346785,211.8871544038575,195.0,1.086600791814654,497.4507517048977,199.0,2.499752521130139,257.54844416692686,156.0,1.650951565172608,316.01965265082265,156.0,2.02576700417194
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,2,clemastine/5/R11,N9_20251512_PKM2_S3_clemastine_5_R11,6,48448,28598,28476,8518,1,0,28476,1865,8518,46,292,76,9.841530054644808,1.4256241695223442,164,597.5,15.0,95.0,80.0,47,295,77,9.762162162162165,1.43173198482933,163,617.5,10.0,90.0,77.5,19,51,10,12.023809523809524,1.7130781873679268,92,387.5,11.0,45.0,42.5,123.30883278550948,111.0,1.1108903854550405,486.7270332911926,195.0,2.496036068159962,231.27703984819732,199.0,1.1621961801416951,202.22949157283725,156.0,1.2963428946976747,218.7672391694437,156.0,1.402354097240024
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,2,clemastine/5/R11,N9_20251512_PKM2_S3_clemastine_5_R11,7,19814,16017,0,16017,2,0,0,230,16017,10,59,12,16.4,1.3367671848660798,159,342.5,6.0,55.0,77.5,0,0,0,0.0,,0,0.0,0.0,,,10,59,12,16.4,1.3367671848660798,159,342.5,6.0,55.0,77.5,141.06836486233377,111.0,1.2708861699309348,261.0503215333708,195.0,1.3387195976070296,254.7816091954023,199.0,1.2803095939467453,303.17787350939625,156.0,1.9434479071115145,302.4885339237704,156.0,1.9390290636139127
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,2,clemastine/5/R11,N9_20251512_PKM2_S3_clemastine_5_R11,8,27255,10186,0,10186,1,0,0,0,10186,5,21,0,23.3125,1.3728647162772434,116,287.5,8.0,50.0,55.0,0,0,0,0.0,,0,0.0,0.0,,,5,21,0,23.3125,1.3728647162772434,116,287.5,8.0,50.0,55.0,117.69919497349304,111.0,1.0603531078693067,224.20695071666995,195.0,1.1497792344444613,219.4464951894757,199.0,1.1027462069822902,346.3474376595327,156.0,2.220175882432902,350.9300499643112,156.0,2.249551602335328
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,2,clemastine/5/R11,N9_20251512_PKM2_S3_clemastine_5_R11,9,42294,20304,19723,6341,1,19723,0,24004,6341,19,93,24,16.203389830508474,2.043144208037825,181,702.5,10.0,75.0,87.5,24,131,27,13.216867469879515,2.1033311362368807,180,742.5,9.0,70.0,87.5,5,21,3,18.923076923076923,1.182778741523419,74,142.5,6.0,45.0,35.0,290.6290118136186,111.0,2.618279385708276,205.9831560283688,195.0,1.056323877068558,347.4652331750908,199.0,1.746056448116034,233.97379826635145,156.0,1.4998320401689196,318.5565388397247,156.0,2.0420290951264404
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,2,clemastine/5/R11,N9_20251512_PKM2_S3_clemastine_5_R11,11,27081,9155,0,9155,1,0,0,1501,9155,8,20,4,31.384615384615383,2.1556526488257783,133,332.5,7.0,60.0,62.5,0,0,0,0.0,,0,0.0,0.0,,,8,20,4,31.384615384615383,2.1556526488257783,133,332.5,7.0,60.0,62.5,118.34199890770071,111.0,1.06614413430361,232.0529765155653,195.0,1.190015264182386,270.61870503597123,199.0,1.3598929901305088,266.28629164391043,156.0,1.7069634079737848,265.4228187919463,156.0,1.7014283255893996
E:\N9_20251512_PKM2.lif,N9_20251512_PKM2,2,clemastine/5/R11,N9_20251512_PKM2_S3_clemastine_5_R11,12,52665,19732,0,19732,2,0,0,212,19732,21,78,31,12.836363636363636,1.7977903912426516,257,372.5,7.0,240.0,138.33333333333334,0,0,0,0.0,,0,0.0,0.0,,,21,78,31,12.836363636363636,1.7977903912426516,257,372.5,7.0,240.0,138.33333333333334,119.9954895601054,111.0,1.081040446487436,230.4892053517129,195.0,1.1819959248805791,255.10377358490567,199.0,1.281928510476913,456.0034461787959,156.0,2.92309901396664,469.92752520448926,156.0,3.012355930798008
