calcium_label,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff
1,0.2010626844712533,0.0,1.2669260695111006,0.0,0.2010626844712533,0.01809894385015858,0.0,0.0030932720687885124,70.0,63.0,65.0,0.0,0.0,0.0,0.2010626844712533,0.0015708022224316665,0.0015708022224316665,4127.265625,0.0030732224695384502,0.034325309097766876
2,0.04220018006162718,0.0,0.12470648786984384,0.0,0.04220018006162718,0.0017815212552834835,0.0,0.0006492335394096489,70.0,63.0,65.0,0.0,0.0,0.0,0.04220018006162718,0.00032968890673146234,0.00032968890673146234,5747.3349609375,-0.003684626193717122,0.02095954120159149
3,7.649165451526642,0.0,2.179155672854904,1.0128539577126503,6.6363114938139915,0.03113079532649863,0.016077046947819845,0.10209709990483064,70.0,63.0,65.0,0.0,0.0,0.12121212121212122,7.649165451526642,0.05975910509005189,0.05975910509005189,3817.595458984375,0.008825254626572132,0.02544461376965046
4,0.007071730753523298,0.0,0.21697537798900157,0.0,0.007071730753523298,0.003099648256985737,0.0,0.00010879585774651228,70.0,63.0,65.0,0.0,0.0,0.0,0.007071730753523298,5.524789651190076e-05,5.524789651190076e-05,4636.15576171875,0.003830410074442625,0.02888317033648491
5,7.234203037107363,0.0,1.2130691761849448,0.4316484204027802,6.802554616704583,0.017329559659784926,0.006851562228615558,0.10465468641083975,70.0,63.0,65.0,0.0,0.0,0.3939393939393939,7.234203037107363,0.056517211227401276,0.056517211227401276,5091.7412109375,0.0038668978959321976,0.025259291753172874
6,19.85183537087869,0.21875,3.5339804510585964,3.46365915320348,16.38817621767521,0.05048543501512281,0.05497871671751556,0.25212578796423396,70.0,63.0,65.0,0.014084507042253521,0.21875,1.0,19.85183537087869,0.15509246383498976,0.15509246383498976,1407.1654052734375,0.003567017149180174,0.021993938833475113
7,0.034545319620519876,0.0,0.21446268289582804,0.0,0.034545319620519876,0.0030637526127975435,0.0,0.0005314664557003058,70.0,63.0,65.0,0.0,0.0,0.0,0.034545319620519876,0.00026988530953531154,0.00026988530953531154,4566.337890625,0.0014662380563095212,0.018877673894166946
8,7.914354418870062,0.0,3.783621335402131,2.3133479631505907,5.601006455719471,0.054051733362887586,0.036719808938898264,0.08616933008799187,70.0,63.0,65.0,0.0,0.0,0.06060606060606061,7.914354418870062,0.06183089389742236,0.06183089389742236,1354.049560546875,0.0063561643473804,0.021773286163806915
9,0.0056169971358031034,0.0,0.10985192330554128,0.0,0.0056169971358031034,0.001569313190079161,0.0,8.641534055081698e-05,70.0,63.0,65.0,0.0,0.0,0.0,0.0056169971358031034,4.3882790123461746e-05,4.3882790123461746e-05,3664.04541015625,-0.0010982649400830269,0.017310526221990585
10,0.003494745120406151,0.0,0.217291655993904,0.003494745120406151,0.0,0.0031041665141986283,5.5472144768351604e-05,0.0,70.0,63.0,65.0,0.0,0.0,0.0,0.003494745120406151,2.7302696253173053e-05,2.7302696253173053e-05,4976.7802734375,0.0003542719641700387,0.02033299021422863
11,14.710546193411574,0.375,3.278465463023167,3.99724225490354,10.713303938508034,0.04683522090033096,0.06344828976037366,0.1648200605924313,70.0,63.0,65.0,0.09859154929577464,0.375,1.0,14.710546193411574,0.11492614213602792,0.11492614213602792,4333.6171875,-0.000665173283778131,0.018166253343224525
12,0.15264524333178997,0.0,0.15388120181160048,0.0,0.15264524333178997,0.002198302883022864,0.0,0.0023483883589506148,70.0,63.0,65.0,0.0,0.0,0.0,0.15264524333178997,0.0011925409635296091,0.0011925409635296091,3354.379150390625,-0.004484997596591711,0.01867576688528061
13,38.259484335780144,1.0,9.650777650997043,14.038839563727379,24.220644772052765,0.1378682521571006,0.2228387232337679,0.37262530418542716,70.0,63.0,65.0,0.6197183098591549,1.0,1.0,38.259484335780144,0.2989022213732824,0.2989022213732824,3413.916015625,0.008438961580395699,0.023505065590143204
14,0.0,0.0,0.08759705419652164,0.0,0.0,0.0012695225245872702,0.0,0.0,69.0,63.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,3588.965576171875,-0.0006552559207193553,0.015413071028888226
15,11.270822239574045,0.0,2.6876811617985368,1.3608046895824373,9.910017549991608,0.03895190089563097,0.021600074437816464,0.15246180846140936,69.0,63.0,65.0,0.0,0.0,0.3484848484848485,11.270822239574045,0.08805329874667223,0.08805329874667223,1775.7718505859375,0.0034128755796700716,0.03201891854405403
16,2.9854324787156656,0.0,0.15574569487944245,0.21351856971159577,2.77191390900407,0.0022571839837600355,0.0033891836462158057,0.04264482936929338,69.0,63.0,65.0,0.0,0.0,0.06060606060606061,2.9854324787156656,0.023323691239966138,0.023323691239966138,3200.517333984375,-0.001305889105424285,0.01563221402466297
17,1.650118328136159,0.0,2.334731651470065,1.017288239178015,0.6328300889581442,0.033836690601015434,0.016147432367904998,0.009735847522432988,69.0,63.0,65.0,0.0,0.0,0.0,1.650118328136159,0.012891549438563743,0.012891549438563743,3422.017333984375,-0.0012811176711693406,0.015277540311217308
18,0.0,0.0,0.13005244871601462,0.0,0.0,0.0018848180973335452,0.0,0.0,69.0,63.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,4186.90380859375,-0.0011494912905618548,0.009764337912201881
19,0.003846485633403063,0.0,0.020929303020238876,0.0,0.003846485633403063,0.000303323232177375,0.0,5.917670205235481e-05,69.0,63.0,65.0,0.0,0.0,0.0,0.003846485633403063,3.0050669010961428e-05,3.0050669010961428e-05,4188.3935546875,0.0020658180583268404,0.017802925780415535
20,0.003567154286429286,0.0,0.27536644018255174,0.0,0.003567154286429286,0.0039908179736601705,0.0,5.487929671429671e-05,69.0,63.0,65.0,0.0,0.0,0.0,0.003567154286429286,2.7868392862728797e-05,2.7868392862728797e-05,2601.932373046875,-0.006607924588024616,0.027471397072076797
21,10.690400857944041,0.0,5.1941497744992375,3.2749073044396937,7.415493553504348,0.07527753296375707,0.051982655626026886,0.1140845162077592,69.0,63.0,65.0,0.0,0.0,0.0,10.690400857944041,0.08351875670268782,0.08351875670268782,477.6683654785156,0.007088478654623032,0.050071872770786285
