calcium_label,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff
1,151.27617552876472,1.0,11.177093580365181,47.35322079062462,103.9229547381401,0.1596727654337883,0.7762823080430266,1.4236021197005495,70.0,61.0,73.0,0.3380281690140845,1.0,1.0,151.27617552876472,1.128926683050483,1.128926683050483,621.9403686523438,0.00026417666231282055,0.03505338728427887
2,34.27094303071499,0.46774193548387094,12.975838251411915,15.054843440651894,19.216099590063095,0.18536911787731306,0.24680071214183433,0.26323424095976844,70.0,61.0,73.0,0.19718309859154928,0.46774193548387094,0.5945945945945946,34.27094303071499,0.2557533061993656,0.2557533061993656,1080.8665771484375,-0.008160130120813847,0.051033902913331985
3,14.673854690045118,0.16129032258064516,14.969929814338684,7.088019143790007,7.585835546255112,0.21385614020483834,0.11619703514409847,0.10391555542815221,70.0,61.0,73.0,0.9154929577464789,0.16129032258064516,0.10810810810810811,14.673854690045118,0.10950637828391879,0.10950637828391879,1446.9715576171875,-0.003462761640548706,0.0320994071662426
4,49.78590226918459,0.6935483870967742,7.630190944299102,31.177696518599987,18.608205750584602,0.10900272777570146,0.5111097789934425,0.25490692809020005,70.0,61.0,73.0,0.056338028169014086,0.6935483870967742,0.7567567567567568,49.78590226918459,0.37153658409839246,0.37153658409839246,936.4620971679688,-0.010711579583585262,0.04086011275649071
5,19.43989499192685,0.0,9.08716595172882,6.124673248268664,13.315221743658185,0.12981665645326887,0.10040447947981417,0.1824002978583313,70.0,61.0,73.0,0.0,0.0,0.0,19.43989499192685,0.1450738432233347,0.1450738432233347,794.7532348632812,0.028261739760637283,0.10094631463289261
6,21.124507144093513,0.0,9.1120360866189,7.663496062159538,13.461011081933975,0.1301719440945557,0.12563108298622194,0.18439741208128732,70.0,61.0,73.0,0.0,0.0,0.0,21.124507144093513,0.1576455757021904,0.1576455757021904,1242.2373046875,-0.013351685367524624,0.07975243777036667
7,0.08166714664548635,0.0,9.465148039162159,0.027745891362428665,0.05392125528305769,0.1352164005594594,0.0004548506780726011,0.0007386473326446259,70.0,61.0,73.0,0.971830985915493,0.0,0.0,0.08166714664548635,0.0006094563182498982,0.0006094563182498982,1855.2353515625,0.0030194842256605625,0.014829612337052822
8,14.356090161018074,0.016129032258064516,10.980623573064804,5.027062620036304,9.32902754098177,0.15686605104378293,0.08241086262354597,0.12779489782166809,70.0,61.0,73.0,0.22535211267605634,0.016129032258064516,0.10810810810810811,14.356090161018074,0.10713500120162742,0.10713500120162742,1020.7940063476562,0.0008385161636397243,0.03763549402356148
9,12.964387414511293,0.0,17.319260459393263,3.9458108036778867,9.018576610833406,0.2474180065627609,0.0646854230111129,0.12354214535388228,70.0,61.0,73.0,0.014084507042253521,0.0,0.0,12.964387414511293,0.09674915980978577,0.09674915980978577,877.4280395507812,-0.011742660775780678,0.0894700214266777
10,14.821994505822659,0.016129032258064516,10.922817923128605,5.47431156784296,9.347682937979698,0.15604025604469435,0.08974281258758951,0.12805045120520134,70.0,61.0,73.0,0.5211267605633803,0.016129032258064516,0.1891891891891892,14.821994505822659,0.11061189929718401,0.11061189929718401,957.7911987304688,-0.007919707335531712,0.03228779137134552
11,9.460570167284459,0.0,7.352691076695919,4.952401047106832,4.508169120177627,0.10503844395279885,0.08118690241158741,0.06175574137229625,70.0,61.0,73.0,0.028169014084507043,0.0,0.0,9.460570167284459,0.0706012699051079,0.0706012699051079,641.4883422851562,0.00884601753205061,0.04053054377436638
12,48.529069289565086,0.6774193548387096,11.702995922416449,23.376545816659927,25.15252347290516,0.1671856560345207,0.3832220625681955,0.34455511606719397,70.0,61.0,73.0,0.056338028169014086,0.6774193548387096,0.8513513513513513,48.529069289565086,0.3621572335042171,0.3621572335042171,499.572021484375,-0.002977134892717004,0.051054272800683975
13,12.207839992595837,0.0,12.290471829473972,5.878472528653219,6.329367463942617,0.17557816899248532,0.09636840210906918,0.08670366388962489,70.0,61.0,73.0,0.1267605633802817,0.0,0.013513513513513514,12.207839992595837,0.0911032835268346,0.0911032835268346,674.3948364257812,-0.005301582161337137,0.049379389733076096
