calcium_label,calcium AUC,calcium response time,calcium_auc_w1,calcium_auc_w2,calcium_auc_w3,calcium_auc_norm_w1,calcium_auc_norm_w2,calcium_auc_norm_w3,calcium_active_time_w1,calcium_active_time_w2,calcium_active_time_w3,calcium_response_time_w1,calcium_response_time_w2,calcium_response_time_w3,calcium_auc_w2_w3,calcium_auc_norm_w2_w3,calcium_AUC_norm,calcium_baseline_F0,calcium_baseline_mean_dff,calcium_baseline_sd_dff
1,0.0,0.0,0.16474964376538992,0.0,0.0,0.0022568444351423276,0.0,0.0,73.0,63.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,711.16650390625,-0.0061925542540848255,0.03297439590096474
2,81.62098722159863,0.0,0.2122716335579753,0.0,81.62098722159863,0.002907830596684593,0.0,1.316467535832236,73.0,63.0,62.0,0.0,0.0,0.9365079365079365,81.62098722159863,0.652967897772789,0.652967897772789,727.372314453125,-0.007590212859213352,0.05535402148962021
3,100.57746851444244,0.0,0.24239395221229643,0.0,100.57746851444244,0.003320465098798581,0.0,1.6222172341039103,73.0,63.0,62.0,0.0,0.0,1.0,100.57746851444244,0.8046197481155396,0.8046197481155396,502.60595703125,0.023897001519799232,0.08715276420116425
4,0.053840359672904015,0.0,0.0,0.0,0.053840359672904015,0.0,0.0,0.0008683928979500647,73.0,63.0,62.0,0.0,0.0,0.0,0.053840359672904015,0.0004307228773832321,0.0004307228773832321,1664.593505859375,0.0026868449058383703,0.04441535845398903
5,75.86555474612396,0.0,1.9664392105769366,0.3462553209392354,75.51929942518473,0.026937523432560777,0.005496116205384689,1.2180532165352376,73.0,63.0,62.0,0.0,0.0,0.9047619047619048,75.86555474612396,0.6069244379689916,0.6069244379689916,475.170654296875,0.001995832659304142,0.06337271630764008
6,0.0,0.0,0.017996134934946895,0.0,0.0,0.00024652239636913553,0.0,0.0,73.0,63.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.203369140625,-0.008770054206252098,0.029010839760303497
7,0.3508240846276749,0.0,0.025871248450130224,0.0,0.3508240846276749,0.000354400663700414,0.0,0.005658452977865724,73.0,63.0,62.0,0.0,0.0,0.0,0.3508240846276749,0.002806592677021399,0.002806592677021399,1145.5087890625,-0.00311858206987381,0.032490745186805725
8,48.62054544687271,0.0,0.1373528459807858,0.0,48.62054544687271,0.00188154583535323,0.0,0.7842023459173018,73.0,63.0,62.0,0.0,0.0,0.9841269841269841,48.62054544687271,0.3889643635749817,0.3889643635749817,444.9570617675781,-0.002145795151591301,0.035726383328437805
9,127.81836624443531,0.0,0.0525384689681232,0.0,127.81836624443531,0.000719705054357852,0.0,2.0615865523296018,73.0,63.0,62.0,0.0,0.0,0.9682539682539683,127.81836624443531,1.0225469299554826,1.0225469299554826,469.61090087890625,-0.0010627617593854666,0.032324910163879395
10,67.67995382845402,0.0,0.0,0.0,67.67995382845402,0.0,0.0,1.091612158523452,73.0,63.0,62.0,0.0,0.0,0.9682539682539683,67.67995382845402,0.5414396306276321,0.5414396306276321,422.4736328125,-0.0073129222728312016,0.0331503301858902
